Montpellier,Lyon,-18.39597258,,,,,3.75,3.7,2.13,1,,0.279493380977628,0.409792163409887,0.310714455612485,1.0481001786661,1.51623100461658,0.661821790454594,,77.2466105897393,,80.1153282659138,,85.3708938001577
Marseille,SaintEtienne,72.67736239,,,,,1.85,3.6,5.25,3,,0.396659639420454,0.342289814048904,0.261050546530642,0.73382033292784,1.23224333057605,1.37051536928587,,77.2466105897393,,64.4544835694564,,68.6826976916128
Lyon,Nimes,195.77182099,,,,,1.38,6.5,12.5,2,,0.621951921467684,0.176523852728345,0.201524225803972,0.858293651625403,1.14740504273424,2.51905282254965,,77.2466105897393,,64.4544835694564,,68.6826976916128
PSG,Metz,286.5597247,,,,,1.26,12,27,1,,0.725598307730252,0.13499072212546,0.139410970144289,0.914253867740117,1.61988866550552,3.76409619389579,,77.2466105897393,,64.4544835694564,,68.6826976916128
Lens,Bordeaux,-34.3608188,,,,,2.75,3.17,3.45,1,,0.265163739471641,0.411677315227877,0.323158945300482,0.729200283547012,1.30501708927237,1.11489836128666,,77.2466105897393,,,,
Nice,PSG,-163.8068193,,,,,10,5.9,1.4,3,,0.177574594547438,0.366495709360165,0.455929696092397,1.77574594547438,2.16232468522498,0.638301574529355,,67.7181680424131,,,,
Rennes,Monaco,135.28304344,,,,,2.42,3.6,3.3,1,,0.515276493431753,0.248222647789909,0.236500858778338,1.24696911410484,0.893601532043673,0.780452833968515,,67.7181680424131,,,,
Montpellier,Angers,126.92676793,,,,,2.04,3.55,4.4,1,,0.498887024315248,0.260850864688025,0.240262110996727,1.01772952960311,0.926020569642489,1.0571532883856,,67.7181680424131,,,,
Brest,Lorient,72.001883681,,,,,2.36,3.4,3.25,1,,0.395509945718685,0.343182057990608,0.261307996290707,0.933403471896097,1.16681899716807,0.849250987944799,,67.7181680424131,,,,
Metz,Reims,-47.49392203,,,,,2.87,2.98,3.15,1,,0.254237253128534,0.411587719194035,0.334175027677431,0.729660916478893,1.22653140319822,1.05265133718391,,67.7181680424131,,,,
Strasbourg,Dijon,145.11415726,,,,,1.62,4,6,1,,0.53429033639625,0.233974506795849,0.231735156807901,0.865550344961924,0.935898027183396,1.39041094084741,,61.3537987008468,,,,
Nantes,SaintEtienne,-19.03299577,,,,,2.45,3.35,3.4,2,,0.278896726579512,0.40991307723777,0.311190196182718,0.683296980119804,1.37320880874653,1.05804666702124,,61.3537987008468,,,,
Marseille,Lille,4.6484056192,,,,,2.52,3.25,3.3,2,,0.302719382445151,0.402554098552937,0.294726519001912,0.762852843761779,1.30830082029705,0.972597512706311,,84.3388815268583,,,,
SaintEtienne,Rennes,6.1912648914,,,,,3.25,3.3,2.5,3,,0.304400708720838,0.401856310890001,0.293742980389161,0.989302303342724,1.326125825937,0.734357450972903,,84.3388815268583,,,,
Marseille,Metz,107.36589629,,,,,1.65,4,6.5,2,,0.46049106766203,0.291306250534311,0.248202681803659,0.759810261642349,1.16522500213724,1.61331743172379,,84.3388815268583,,,,
Lille,Nantes,160.73920625,,,,,1.69,4,6.2,1,,0.563471352457685,0.213159171610216,0.223369475932099,0.952266585653488,0.852636686440864,1.38489075077901,,84.3388815268583,,,,
Bordeaux,Nice,-22.1750592,,,,,2.18,3.4,3.9,2,,0.275985639527712,0.410451850017966,0.313562510454322,0.601648694170412,1.39553629006108,1.22289379077186,,84.3388815268583,,,,
Angers,Brest,95.033298808,,,,,2.25,3.3,3.75,1,,0.436878766944599,0.310320871496046,0.252800361559356,0.982977225625347,1.02405887593695,0.948001355847583,,116.288125758438,,,,
Monaco,Strasbourg,79.804009624,,,,,1.75,4,5.3,1,,0.409040219239101,0.332581509339085,0.258378271421813,0.715820383668427,1.33032603735634,1.36940483853561,,116.288125758438,,,,
Dijon,Montpellier,-10.70244047,,,,,5.2,3.9,1.8,2,,0.286879995135325,0.408010058155983,0.305109946708692,1.49177597470369,1.59123922680834,0.549197904075645,,116.288125758438,,,,
Nimes,Lens,65.077690507,,,,,3.55,3.5,2.3,2,,0.383972407029418,0.352026460396853,0.264001132573728,1.36310204495444,1.23209261138899,0.607202604919575,,116.288125758438,,,,
Reims,PSG,-209.9403869,,,,,14,7.25,1.25,3,,0.153398778333576,0.332944627072054,0.513656594594369,2.14758289667007,2.41384854627239,0.642070743242962,,116.288125758438,,,,
Nice,Nantes,91.831109213,,,,,2.4,3.35,3.45,1,,0.430886316840244,0.315142214802295,0.253971468357461,1.03412716041659,1.05572641958769,0.876201565833241,,116.288125758438,,,,
Lens,SaintEtienne,-38.11149113,,,,,2.17,3.75,5,1,,0.26197066830938,0.411793698037255,0.326235633653365,0.568476350231355,1.54422636763971,1.63117816826683,,116.288125758438,,,,
Lorient,Lyon,-157.1266905,,,,,5,4,1.77,2,,0.181309839048404,0.370731333936359,0.447958827015237,0.906549195242018,1.48292533574544,0.792887123816969,,116.288125758438,,,,
Montpellier,Nimes,176.64343579,,,,,1.72,3.95,5.3,3,,0.591348676925386,0.194739376400055,0.213911946674559,1.01711972431166,0.769220536780217,1.13373331737516,,116.288125758438,,,,
PSG,Angers,276.77156946,,,,,1.12,12,26,1,,0.717155158887804,0.137069454056949,0.145775387055248,0.80321377795434,1.64483344868338,3.79016006343644,,116.288125758438,,,,
Brest,Monaco,28.331581437,,,,,3.15,3.9,2.37,1,,0.330593960200832,0.388561515102456,0.280844524696712,1.04137097463262,1.51538990889958,0.665601523531207,,116.288125758438,,,,
Bordeaux,Dijon,122.64713199,,,,,1.7,3.85,5.8,1,,0.490457552405945,0.267448687080287,0.242093760513768,0.833777839090106,1.02967744525911,1.40414381097985,,116.288125758438,,,,
Rennes,Reims,113.63200648,,,,,1.81,3.78,5.7,2,,0.472724038624417,0.281506639547611,0.245769321827972,0.855630509910196,1.06409509748997,1.40088513441944,,116.288125758438,,,,
Lyon,Marseille,11.885466693,,,,,1.83,3.94,6,2,,0.310759516788845,0.399031554020068,0.290208929191087,0.568689915723586,1.57218432283907,1.74125357514653,,116.288125758438,,,,
Dijon,Rennes,-118.4026856,,,,,5.25,3.1,1.7,2,,0.204292802867708,0.391820284224235,0.403886912908058,1.07253721505547,1.21464288109513,0.686607751943698,,116.288125758438,,,,
Nimes,PSG,-258.8139496,,,,,8.75,6.2,1.34,3,,0.130545313322435,0.290297887778366,0.579156798899199,1.14227149157131,1.79984690422587,0.776070110524927,,139.486037956205,,,,
Strasbourg,Lille,-43.68400728,,,,,4,3.32,2.25,3,,0.257335526851619,0.411754569050289,0.330909904098092,1.02934210740648,1.36702516924696,0.744547284220707,,139.486037956205,,,,
Strasbourg,Lyon,-92.21141676,,,,,5,3.8,1.91,3,,0.221325415313271,0.402352392685682,0.376322192001047,1.10662707656635,1.52893909220559,0.718775386722,,120.061266316911,,,,
Marseille,Bordeaux,71.693899726,,,,,2.25,3.35,3.8,1,,0.394987146021387,0.343587193815698,0.261425660162915,0.888721078548122,1.15101709928259,0.993417508619077,,99.1484980421718,,,,
Angers,Metz,56.381029716,,,,,,,,2,,0.370140733068087,0.36230350602999,0.267555760901923,,,,,99.1484980421718,,,,
Monaco,Montpellier,70.700154807,,,,,1.92,3.9,4.3,2,,0.393306295588972,0.344887152366142,0.261806552044886,0.755148087530826,1.34505989422796,1.12576817379301,,99.1484980421718,,,,
Nantes,Brest,90.778953941,,,,,2.25,3.6,3.3,1,,0.428932180378871,0.316712253820147,0.254355565800982,0.96509740585246,1.14016411375253,0.83937336714324,,99.1484980421718,,,,
Metz,Lorient,69.041614953,,,,,,,,1,,0.390521627420024,0.347031710792018,0.262446661787958,,,,,99.1484980421718,,,,
SaintEtienne,Nice,53.539467157,,,,,2.97,3.35,2.77,3,,0.365783702228264,0.365449458890947,0.268766838880789,1.08637759561794,1.22425568728467,0.744484143699785,,99.1484980421718,,,,
Rennes,Angers,134.13520871,,,,,2.35,3.45,3.87,3,,0.513034313644448,0.249932916493975,0.237032769861576,1.20563063706445,0.862268561904216,0.9173168193643,,99.1484980421718,,,,
Lorient,Marseille,-159.4261187,,,,,2.82,3.3,2.87,3,,0.180016966289478,0.369292189523699,0.450690844186823,0.507647844936327,1.21866422542821,1.29348272281618,,99.1484980421718,,,,
Lille,Lens,220.83371283,,,,,2.05,3.3,4.5,1,,0.65700068497251,0.158717899199618,0.184281415827872,1.34685140419365,0.523769067358741,0.829266371225423,,126.395355208472,,,,
PSG,Dijon,400.90837938,,,,,1.1,13.5,28,1,,0.794881964938028,0.126044401657151,0.07907363340482,0.874370161431831,1.70159942237154,2.21406173533497,,126.395355208472,,,,
Montpellier,Reims,101.79961415,,,,,,,,3,,0.449741392337012,0.299956893013681,0.250301714649306,,,,,126.395355208472,,,,
Brest,Strasbourg,59.368515995,,,,,2.39,3.6,3.1,3,,0.374808054258288,0.35888185358343,0.266310092158282,0.895791249677307,1.29197467290035,0.825561285690674,,126.395355208472,,,,
Metz,SaintEtienne,-27.5262638,,,,,2.15,3.4,4,1,,0.271145065859115,0.411154824052686,0.317700110088199,0.582961891597097,1.39792640177913,1.2708004403528,,126.395355208472,,,,
Bordeaux,Nimes,37.135584572,,,,,,,,1,,0.342191540514533,0.381477014838724,0.276331444646742,,,,,107.124007971702,,,,
Lyon,Monaco,171.64184018,,,,,1.84,4.1,4.4,1,,0.582806900806197,0.200212909277949,0.216980189915853,1.0723646974834,0.820872928039593,0.954712835629754,,107.124007971702,,,,
Rennes,Brest,191.07548339,,,,,1.98,4,4.2,1,,0.61474831243494,0.180603154122035,0.204648533443025,1.21720165862118,0.722412616488138,0.859523840460705,,107.124007971702,,,,
SaintEtienne,Montpellier,80.614846478,,,,,2.7,3.45,3.15,3,,0.410476922478434,0.331444694280584,0.258078383240982,1.10828769069177,1.14348419526801,0.812946907209094,,107.124007971702,,,,
Reims,Lorient,131.96346752,,,,,2.2,3.4,3.7,3,,0.508782727235095,0.253191660949233,0.238025611815672,1.11932199991721,0.860851647227393,0.880694763717985,,107.124007971702,,,,
Reims,Strasbourg,60.873752854,,,,,2.8,3.25,2.95,1,,0.377193160609055,0.357114258659066,0.265692580731879,1.05614084970535,1.16062134064196,0.783793113159044,,107.124007971702,,,,
Angers,Nice,0.6052643209,,,,,2.48,3.5,3.2,3,,0.298394170333399,0.404249509703801,0.2973563199628,0.74001754242683,1.4148732839633,0.951540223880959,,107.124007971702,,,,
Dijon,Lorient,49.930706133,,,,,3.2,3.65,2.39,2,,0.360366126721569,0.36928958614229,0.27034428713614,1.15317160550902,1.34790698941936,0.646122846255375,,107.124007971702,,,,
Nice,Lille,1.8276970915,,,,,4.25,3.68,1.99,2,,0.299689751295463,0.403757025569824,0.296553223134713,1.27368144300572,1.48582585409695,0.590140914038079,,107.124007971702,,,,
Nantes,PSG,-241.5371244,,,,,8,5.5,1.5,3,,0.138326328546507,0.306092318205314,0.55558135324818,1.10661062837205,1.68350775012922,0.833372029872269,,107.124007971702,,,,
Lille,Lyon,40.619803426,,,,,2.92,3.48,2.72,2,,0.34698279317213,0.378380596539955,0.274636610287915,1.01318975606262,1.31676447595904,0.747011579983129,,107.124007971702,,,,
Monaco,Bordeaux,49.003741651,,,,,1.88,4.1,4.6,1,,0.358995430175243,0.370247649192644,0.270756920632112,0.674911408729457,1.51801536168984,1.24548183490772,,107.124007971702,,,,
Nimes,Metz,18.666565091,,,,,3.1,3.15,2.75,3,,0.31866292464654,0.395140043758721,0.286197031594739,0.987855066404274,1.24469113783997,0.787041836885532,,107.124007971702,,,,
Bordeaux,Montpellier,20.969284395,,,,,2.72,3.2,3.19,3,,0.321432553938528,0.393684371341533,0.284883074719939,0.874296546712795,1.25978998829291,0.908777008356605,,107.124007971702,,,,
PSG,Rennes,188.13817379,,,,,1.51,4.9,6.75,1,,0.610139524811577,0.183282638559267,0.206577836629156,0.921310682465481,0.898084928940408,1.3944003972468,,107.124007971702,,,,07/11/21
Strasbourg,Marseille,-116.1006935,,,,,2.67,3.15,3.1,3,,0.205737038579314,0.392875115383327,0.401387846037359,0.54931789300677,1.23755661345748,1.24430232271581,,107.124007971702,,,,
Brest,Lille,-83.67771951,,,,,4.6,4,1.78,1,,0.227187899049305,0.405039395855298,0.367772705095396,1.0450643356268,1.62015758342119,0.654635415069806,,134.505839031267,,,,
Lens,Reims,-21.14611458,,,,,2.2,3.3,3.65,2,,0.276933180022505,0.410285880933674,0.312780939043821,0.609252996049511,1.35394340708112,1.14165042750995,,134.505839031267,,,,
Nimes,Angers,-13.80193228,,,,,2.95,3.3,2.65,3,,0.28386312732983,0.40880060431937,0.307336268350799,0.837396225622999,1.34904199425392,0.814441111129618,,180.571457607346,,,,
Metz,Dijon,136.90343734,,,,,2.17,3.3,4,2,,0.51843516303686,0.245823437874923,0.235741399088216,1.12500430378999,0.811217344987247,0.942965596352865,,148.654755959878,,,,
Lorient,Nantes,-18.49437848,,,,,,,,3,,0.279401066679287,0.409811101959885,0.310787831360828,,,,,148.654755959878,,,,
Nice,Monaco,125.83812151,,,,,3.65,3.9,2,3,,0.496743761576057,0.262522412581478,0.240733825842466,1.81311472975261,1.02383740906776,0.481467651684932,,148.654755959878,,,,
Lyon,SaintEtienne,133.6494737,,,,,1.3,6.1,11,1,,0.512084404936191,0.250659233655778,0.237256361408031,0.665709726417049,1.52902132530024,2.60981997548834,,148.654755959878,,,,
Rennes,Bordeaux,122.1944548,,,,,1.97,3.6,4.5,3,,0.489565613080238,0.268150368264841,0.242284018654921,0.964444257768068,0.965341325753428,1.09027808394715,,148.654755959878,,,,
Monaco,PSG,-211.11551,,,,,6,5.3,1.5,1,,0.152817693876218,0.331998246964733,0.515184059159048,0.91690616325731,1.75959070891309,0.772776088738573,,148.654755959878,,,,
Brest,SaintEtienne,10.288979226,,,,,2.3,3.6,3.16,1,,0.308951826133774,0.399863630214767,0.291184543651459,0.71058920010768,1.43950906877316,0.920143157938611,,148.654755959878,,,,
Nantes,Metz,28.777512357,,,,,2.24,3.25,3.6,2,,0.33116426156616,0.388227975330806,0.280607763103034,0.741807945908199,1.26174091982512,1.01018794717092,,148.654755959878,,,,
Dijon,Lens,35.59614104,,,,,4.3,3.8,1.9,3,,0.340111489384353,0.382792067829147,0.2770964427865,1.46247940435272,1.45460985775076,0.52648324129435,,148.654755959878,,,,
Montpellier,Strasbourg,144.76788567,,,,,2.25,3.4,4.4,1,,0.533627616393557,0.234462860405515,0.231909523200928,1.2006621368855,0.797173725378751,1.02040190208408,,148.654755959878,,,,
Angers,Lyon,-103.5831802,,,,,4.5,3.9,1.83,3,,0.213762787678901,0.398185097070661,0.388052115250438,0.961932544555056,1.55292187857558,0.710135370908301,,148.654755959878,,,,
Reims,Nimes,75.992516209,,,,,1.84,3.75,4.4,3,,0.402362618560395,0.337839063247847,0.259798318191758,0.740347218151127,1.26689648717943,1.14311260004374,,148.654755959878,,,,
Lille,Lorient,239.91175876,,,,,1.62,4,6.25,1,,0.680071530158283,0.149015430444224,0.170913039397494,1.10171587885642,0.596061721776895,1.06820649623434,,148.654755959878,,,,
Lens,Nantes,15.622111133,,,,,2.2,3.28,3.63,2,,0.315068709863257,0.396959466415599,0.287971823721144,0.693151161699166,1.30202704984316,1.04533772010775,,148.654755959878,,,,
Marseille,Nantes,95.520788046,,,,,2.14,3.4,4.1,1,,0.437796737206673,0.30958162266679,0.252621640126537,0.93688501762228,1.05257751706709,1.0357487245188,,148.654755959878,,,,
Strasbourg,Rennes,-68.62984536,,,,,3.25,3.2,2.32,2,,0.237966647280399,0.408776410577197,0.353256942142403,0.773391603661298,1.30808451384703,0.819556105770376,,148.654755959878,,,,
Lyon,Reims,124.57940373,,,,,1.4,5.2,8.15,1,,0.494264585937446,0.264461158093248,0.241274255969306,0.691970420312425,1.37519802208489,1.96638518614984,,187.957041486584,,,,
PSG,Bordeaux,273.76206408,,,,,1.18,8.25,15,2,,0.714451186287741,0.137785234776224,0.147763578936036,0.843052399819534,1.13672818690385,2.21645368404054,,187.957041486584,,,,
Lorient,Montpellier,-50.97691024,,,,,3.9,3.6,1.95,3,,0.251452381131881,0.411339495594425,0.337208123273694,0.980664286414337,1.48082218413993,0.657555840383703,,187.957041486584,,,,
Monaco,Nimes,100.31322851,,,,,1.36,5.75,9,1,,0.446894645176065,0.302250748857316,0.250854605966619,0.607776717439449,1.73794180592956,2.25769145369957,,156.785003297873,,,,
Metz,Brest,89.580986284,,,,,2.4,3.3,3.1,3,,0.426716582295413,0.318490674719084,0.254792742985503,1.02411979750899,1.05101922657298,0.78985750325506,,156.785003297873,,,,
Lens,Angers,-4.600534881,,,,,2.2,3.25,3.55,3,,0.292990562010536,0.406156007420685,0.300853430568779,0.644579236423179,1.32000702411722,1.06802967851917,,156.785003297873,,,,
Nice,Dijon,202.62252344,,,,,1.81,4,4.55,3,,0.632095717903472,0.171012976131471,0.196891305965057,1.14409324940529,0.684051904525884,0.895855442141009,,156.785003297873,,,,
SaintEtienne,Lille,-24.05928734,,,,,4.3,3.45,2.05,2,,0.274264722933579,0.410729753733083,0.315005523333338,1.17933830861439,1.41701765037914,0.645761322833343,,156.785003297873,,,,
Nimes,Marseille,-162.8923301,,,,,5.3,3.9,1.68,3,,0.178082223819052,0.367085374602829,0.454832401578119,0.943835786240976,1.43163296095103,0.76411843465124,,218.39488532477,,,,
Rennes,Lens,152.71309384,,,,,2.12,3.45,3.7,3,,0.54867205673409,0.223540327963574,0.227787615302337,1.16318476027627,0.771214131474329,0.842814176618646,,182.803741765008,,,,
Montpellier,PSG,-143.3183488,,,,,4.8,4.2,1.72,3,,0.189235945129847,0.378947283646845,0.431816771223307,0.908332536623267,1.59157859131675,0.742724846504088,,182.803741765008,,,,
Bordeaux,Brest,79.911524237,,,,,2.21,3.45,3.3,1,,0.409230401772119,0.332431130444047,0.258338467783834,0.904399187916384,1.14688740003196,0.852516943686652,,182.803741765008,,,,
Angers,Lorient,94.949335715,,,,,1.8,3.64,4.6,1,,0.43672080714889,0.310448063446625,0.252831129404485,0.786097452868002,1.13003095094572,1.16302319526063,,182.803741765008,,,,
Lille,Monaco,192.4998501,,,,,2.6,3.45,2.8,1,,0.616954610567601,0.179339498316559,0.203705891115839,1.60408198747576,0.61872126919213,0.57037649512435,,182.803741765008,,,,
Nantes,Strasbourg,65.291067787,,,,,2.22,3.35,3.25,3,,0.384321096579331,0.351762395908944,0.263916507511725,0.853192834406116,1.17840402629496,0.857728649413105,,182.803741765008,,,,
Dijon,SaintEtienne,-34.71010887,,,,,3.7,3.55,2.05,2,,0.264863787025036,0.411693138521179,0.323443074453784,0.979996011992635,1.46151064175019,0.663058302630258,,182.803741765008,,,,
SaintEtienne,Angers,30.049617664,,,,,2.36,3.4,3.1,2,,0.332801044205751,0.38726174177862,0.279937214015629,0.785410464325571,1.31668992204731,0.86780536344845,,259.473541742313,,,,
Reims,Nice,-18.06830082,,,,,2.42,3.4,3.05,2,,0.279801151051548,0.40972841490181,0.310470434046641,0.677118785544747,1.39307661066616,0.946934823842256,,259.473541742313,,,,
Metz,Lyon,-144.1380853,,,,,7,4.75,1.45,3,,0.18875745618671,0.378480334411731,0.432762209401559,1.32130219330697,1.79778158845572,0.62750520363226,,363.857880047421,,,,
Marseille,Monaco,123.4753439,,,,,3.31,3.5,2.19,1,,0.492089421946594,0.266166597076897,0.241743980976509,1.62881598664323,0.93158308976914,0.529419318338554,,363.857880047421,,,,
Nice,Rennes,-18.2594903,,,,,3.15,3.12,2.35,3,,0.279621502286755,0.409765739280824,0.310612758432421,0.880807732203278,1.27846910655617,0.729939982316188,,363.857880047421,,,,
Lens,Montpellier,-16.78417507,,,,,2.5,3.16,2.9,3,,0.281012989830635,0.409468352445774,0.309518657723591,0.702532474576589,1.29391999372865,0.897604107398413,,314.870079301409,,,,
Brest,Reims,4.8185267415,,,,,2.48,3.25,3,1,,0.302903923024276,0.402478548974911,0.294617528000813,0.751201729100205,1.30805528416846,0.883852584002439,,269.109831010593,,,,
Nantes,Dijon,118.56933106,,,,,1.71,3.75,5,2,,0.482425546034916,0.27378945998301,0.243784993982074,0.824947683719706,1.02671047493629,1.21892496991037,,269.109831010593,,,,
Strasbourg,Metz,22.350536074,,,,,1.9,3.45,4.3,2,,0.32311541388746,0.392777977553124,0.284106608559416,0.613919286386173,1.35508402255828,1.22165841680549,,269.109831010593,,,,
Lorient,Nimes,-19.843217,,,,,1.95,3.55,3.9,1,,0.278141027687559,0.410061135745098,0.311797836567343,0.542375003990739,1.4557170318951,1.21601156261264,,269.109831010593,,,,
Lille,Bordeaux,162.54328987,,,,,1.61,3.7,6.3,1,,0.566735077156431,0.210922738096085,0.222342184747484,0.912443474221853,0.780414130955516,1.40075576390915,,221.479775228974,,,,
PSG,Lyon,132.16924807,,,,,1.56,5,5.5,3,,0.509186056239306,0.252881655111173,0.237932288649521,0.794330247733318,1.26440827555586,1.30862758757236,,221.479775228974,,,,
Montpellier,Metz,111.98256905,,,,,1.65,3.95,5.6,3,,0.469493346904658,0.28408831758868,0.246418335506662,0.774664022392687,1.12214885447529,1.37994267883731,,221.479775228974,,,,
Reims,Nantes,40.13429993,,,,,2.37,3.25,3.1,1,,0.346308168409306,0.378822057443468,0.274869774147226,0.820750359130055,1.23117168669127,0.852096299856399,,221.479775228974,,,,
Angers,Strasbourg,58.321295735,,,,,2.37,3.4,3.05,3,,0.373161913406188,0.360094447421391,0.266743639172421,0.884393734772665,1.22432112123273,0.813568099475885,,221.479775228974,,,,
Nimes,Nice,-69.156759,,,,,4.1,3.8,1.88,3,,0.237578872034353,0.408668468431611,0.353752659534035,0.974073375340849,1.55294018004012,0.665054999923986,,221.479775228974,,,,
PSG,Lorient,344.68623605,,,,,1.15,8.5,17,1,,0.766494003062216,0.128117509559291,0.105388487378493,0.881468103521548,1.08899883125398,1.79160428543438,,221.479775228974,,,,
Dijon,Lille,-111.9677969,,,,,7,4.5,1.45,3,,0.208354144303938,0.394708807477487,0.396937048218575,1.45847901012757,1.77618963364869,0.575558719916933,,221.479775228974,,,,
Bordeaux,SaintEtienne,17.931577105,,,,,2.3,3.25,3.25,3,,0.317788235907071,0.395590192218766,0.286621571874163,0.730912942586264,1.28566812471099,0.931520108591029,,221.479775228974,,,,
Rennes,Marseille,-60.85540115,,,,,2.3,3.2,3.47,1,,0.243783510094176,0.41016332240821,0.346053167497614,0.560702073216605,1.31252263170627,1.20080449121672,,221.479775228974,,,,
