Nice,PSG,-163.8068193,,,,,10,5.9,1.4,3,,0.2315039988,0.1741004565,0.5943955446,2.315039988,1.02719269335,0.83215376244,,60.0019897775277,1.77816565263484
Rennes,Monaco,135.28304344,,,,,2.42,3.6,3.3,1,,0.5257988513,0.2328707533,0.2413303953,1.272433220146,0.83833471188,0.79639030449,,60.0019897775277,1.77816565263484
Montpellier,Angers,126.92676793,,,,,2.04,3.55,4.4,1,,0.5051397888,0.2515867923,0.2432734188,1.030485169152,0.893133112665,1.07040304272,,81.2157440098155,1.90964022719438
Brest,Lorient,72.001883681,,,,,2.36,3.4,3.25,1,,0.3820148676,0.365593149,0.2523919833,0.901555087536,1.2430167066,0.820273945725,,77.7618118241572,1.890766370952
Metz,Reims,-47.49392203,,,,,,,,1,,0.2583379271,0.4020970292,0.3395650436,,,,,74.0211006702329,1.86935553862797
Strasbourg,Dijon,145.11415726,,,,,,,,1,,0.5499876145,0.2114689243,0.2385434611,,,,,74.0211006702329,1.86935553862797
Nantes,SaintEtienne,-19.03299577,,,,,,,,2,,0.2686460894,0.4316012734,0.2997526371,,,,,74.0211006702329,1.86935553862797
Marseille,Lille,4.6484056192,,,,,2.52,3.25,3.3,2,,0.2827249912,0.4420149583,0.2752600504,0.712466977824,1.436548614475,0.90835816632,,74.0211006702329,1.86935553862797
SaintEtienne,Rennes,6.1912648914,,,,,3.25,3.3,2.5,3,,0.2844681864,0.4410234747,0.2745083388,0.9245216058,1.45537746651,0.686270847,,100.246367621151,2.00106864512593
Marseille,Metz,107.36589629,,,,,1.65,4,6.5,2,,0.457783969,0.2954724635,0.2467435674,0.75534354885,1.181889854,1.6038331881,,84.0028758555474,1.92429415447635
Lille,Nantes,160.73920625,,,,,1.69,4,6.2,1,,0.5873181094,0.179859161,0.2328227295,0.992567604886,0.719436644,1.4435009229,,84.0028758555474,1.92429415447635
Bordeaux,Nice,-22.1750592,,,,,2.18,3.4,3.9,2,,0.2673228965,0.4289568133,0.3037202901,0.58276391437,1.45845316522,1.18450913139,,84.0028758555474,1.92429415447635
Angers,Brest,95.033298808,,,,,2.25,3.3,3.75,1,,0.4295707169,0.3218577323,0.2485715507,0.966534113025,1.06213051659,0.932143315125,,120.752814625979,2.08189726250665
Monaco,Strasbourg,79.804009624,,,,,1.75,4,5.3,1,,0.3973044221,0.3517304527,0.2509651251,0.695282738675,1.4069218108,1.33011516303,,125.097276815224,2.09724785584055
Dijon,Montpellier,-10.70244047,,,,,5.2,3.9,1.8,2,,0.2723676496,0.4379569444,0.2896754059,1.41631177792,1.70803208316,0.52141573062,,113.014897059443,2.05313569378688
Nimes,Lens,65.077690507,,,,,3.55,3.5,2.3,2,,0.3691730879,0.3770010862,0.2538258258,1.310564462045,1.3195038017,0.58379939934,,113.014897059443,2.05313569378688
Reims,PSG,-209.9403869,,,,,14,7.25,1.25,3,,0.2049786319,0.1086493695,0.6863719985,2.8697008466,0.787707928875,0.857964998125,,96.068429079001,1.98258068913094
