RedStar,Valenciennes,2,2,-21.6329645039089,,,2.52,3.02,3.5,2,,,,,,,,,,,,,,,09/12/16,,,,,,,,2.36,,2.93,,3.22
Tours,Laval,1,1,14.8305623580061,,,2.66,3,3.41,2,,,,,,,,,,,,,,,09/12/16,,,,,,,,2.49,,2.78,,3.2
Troyes,Auxerre,1,1,127.872419217158,,,1.88,3.69,6.5,2,,,,,,,,,,,,,,,09/12/16,,,,,,,,1.69,,3.38,,5.51
Strasbourg,Lens,3,1,-84.2657584837405,,,2.62,2.98,3.38,1,,,,,,,,,,,,,,,10/12/16,,,,,,,,2.49,,2.86,,3.08
Orleans,Reims,2,2,-107.69305218302,,,2.85,3,3.01,2,,,,,,,,,,,,,,,12/12/16,,,,,,,,2.72,,2.88,,2.76
Ajaccio,Nimes,1,2,94.9228665648561,,,2.3,3.32,4.07,3,,,,,,,,,,,,,,,16/12/16,,,,,,,,2.07,,3.13,,3.68
Auxerre,Valenciennes,1,1,16.6285316397646,,,2.82,3.1,3.1,2,,,,,,,,,,,,,,,16/12/16,,,,,,,,2.63,,2.95,,2.83
Brest,BourgPeronnas,0,0,206.642725083035,,,1.76,3.62,5.92,2,,,,,,,,,,,,,,,16/12/16,,,,,,,,1.71,,3.41,,5.12
Clermont,Orleans,3,0,217.115834754873,,,2.42,3.11,3.65,1,,,,,,,,,,,,,,,16/12/16,,,,,,,,2.29,,2.98,,3.32
Laval,Amiens,2,2,74.6742420367029,,,2.86,2.9,3.17,2,,,,,,,,,,,,,,,16/12/16,,,,,,,,2.69,,2.78,,2.93
LeHavre,Tours,0,2,118.943256934788,,,1.92,3.5,5.25,3,,,,,,,,,,,,,,,16/12/16,,,,,,,,1.83,,3.28,,4.49
Sochaux,RedStar,2,0,69.6798846310794,,,1.85,3.34,5.95,1,,,,,,,,,,,,,,,16/12/16,,,,,,,,1.76,,3.21,,5.12
Strasbourg,Niort,3,0,-40.6640723546677,,,1.85,3.42,6.74,1,,,,,,,,,,,,,,,16/12/16,,,,,,,,1.71,,3.21,,5.68
Lens,AjaccioGFCO,2,1,144.637695486828,,,2.15,3.1,4.55,1,,,,,,,,,,,,,,,17/12/16,,,,,,,,2.07,,2.98,,3.93
Reims,Troyes,2,0,155.842201283892,,,2.2,3.3,3.75,1,,,,,,,,,,,,,,,19/12/16,,,,,,,,2.08,,3.16,,3.54
AjaccioGFCO,Auxerre,2,0,55.8143660687817,,,2.04,3.2,5,1,,,,,,,,,,,,,,,13/01/17,,,,,,,,1.93,,3.07,,4.35
BourgPeronnas,Reims,1,0,-44.6652941865511,,,3.22,3.12,2.6,1,,,,,,,,,,,,,,,13/01/17,,,,,,,,3,,2.98,,2.48
Nimes,LeHavre,0,0,11.0719701470946,,,2.82,3.2,2.92,2,,,,,,,,,,,,,,,13/01/17,,,,,,,,2.64,,2.99,,2.77
Niort,Laval,2,2,51.9600877515388,,,2.36,3,3.97,2,,,,,,,,,,,,,,,13/01/17,,,,,,,,2.24,,2.85,,3.64
Orleans,Brest,0,1,-66.4140007062385,,,2.9,3.08,3.02,3,,,,,,,,,,,,,,,13/01/17,,,,,,,,2.65,,2.95,,2.8
RedStar,Clermont,1,3,6.30251844775557,,,2.92,2.96,3.2,3,,,,,,,,,,,,,,,13/01/17,,,,,,,,2.73,,2.87,,2.79
Tours,Lens,2,3,-60.3236703239318,,,3.68,2.94,2.5,3,,,,,,,,,,,,,,,13/01/17,,,,,,,,3.39,,2.83,,2.36
Troyes,Ajaccio,1,2,133.585963275261,,,2.1,3.2,4.56,3,,,,,,,,,,,,,,,13/01/17,,,,,,,,2,,3.05,,4.11
Amiens,Strasbourg,4,3,39.0987890399474,,,2.36,3,3.96,1,,,,,,,,,,,,,,,14/01/17,,,,,,,,2.24,,2.86,,3.6
Valenciennes,Sochaux,2,1,-34.426384509637,,,2.76,3,3.17,1,,,,,,,,,,,,,,,16/01/17,,,,,,,,2.57,,2.86,,2.95
Ajaccio,Orleans,1,0,224.070967079915,,,2.38,3.1,4,1,,,,,,,,,,,,,,,20/01/17,,,,,,,,2.2,,2.95,,3.59
Auxerre,BourgPeronnas,0,2,110.897393665399,,,2.28,3.15,4.02,3,,,,,,,,,,,,,,,20/01/17,,,,,,,,2.17,,3.03,,3.55
Laval,Troyes,1,0,-17.5797530871569,,,2.7,3,3.17,1,,,,,,,,,,,,,,,20/01/17,,,,,,,,2.54,,2.92,,2.97
LeHavre,AjaccioGFCO,1,2,141.042616949831,,,2.48,3.05,3.6,3,,,,,,,,,,,,,,,20/01/17,,,,,,,,2.35,,2.9,,3.3
Niort,Amiens,2,1,92.0996033555598,,,2.78,3.03,3.1,1,,,,,,,,,,,,,,,20/01/17,,,,,,,,2.62,,2.89,,2.88
Reims,Valenciennes,0,0,180.6870881673,,,1.86,3.6,5.55,2,,,,,,,,,,,,,,,20/01/17,,,,,,,,1.76,,3.38,,4.78
Sochaux,Clermont,3,3,81.2184321388747,,,2.2,3.1,4.46,2,,,,,,,,,,,,,,,20/01/17,,,,,,,,2.09,,2.96,,3.89
Lens,Nimes,1,3,105.136019763971,,,1.7,3.87,6.7,3,,,,,,,,,,,,,,,21/01/17,,,,,,,,1.63,,3.54,,5.61
Brest,RedStar,0,1,122.243030565361,,,1.68,4,6.5,3,,,,,,,,,,,,,,,23/01/17,,,,,,,,1.63,,3.58,,5.54
AjaccioGFCO,Laval,1,1,79.2542194760408,,,1.93,3.18,5.97,2,,,,,,,,,,,,,,,27/01/17,,,,,,,,1.84,,3.04,,4.99
BourgPeronnas,Ajaccio,3,2,23.3611369924104,,,2.85,3.01,3.07,1,,,,,,,,,,,,,,,27/01/17,,,,,,,,2.66,,2.87,,2.87
Clermont,Auxerre,0,1,86.5567653610106,,,2.03,3.29,4.5,3,,,,,,,,,,,,,,,27/01/17,,,,,,,,1.96,,3.16,,4.03
Nimes,Strasbourg,2,2,126.325224772819,,,2.95,3.01,2.95,2,,,,,,,,,,,,,,,27/01/17,,,,,,,,2.71,,2.91,,2.77
Orleans,Sochaux,1,0,-101.865197772058,,,2.99,3,2.96,1,,,,,,,,,,,,,,,27/01/17,,,,,,,,2.77,,2.81,,2.8
Tours,Niort,0,0,-38.5956775875472,,,2.4,3.13,3.64,2,,,,,,,,,,,,,,,27/01/17,,,,,,,,2.28,,2.98,,3.36
Troyes,LeHavre,2,1,65.2696949378426,,,2.29,3.21,3.83,1,,,,,,,,,,,,,,,27/01/17,,,,,,,,2.2,,3.05,,3.44
Valenciennes,Brest,0,1,6.77729650503511,,,2.88,3.1,2.98,3,,,,,,,,,,,,,,,27/01/17,,,,,,,,2.68,,2.93,,2.78
Amiens,Lens,2,1,-83.2066808257459,,,2.8,3,3.12,1,,,,,,,,,,,,,,,28/01/17,,,,,,,,2.61,,2.88,,2.87
RedStar,Reims,0,1,-60.8048403821556,,,3.88,3.02,2.34,3,,,,,,,,,,,,,,,30/01/17,,,,,,,,3.47,,2.93,,2.23
Ajaccio,Clermont,2,1,78.5853864686558,,,2.38,3.11,3.73,1,,,,,,,,,,,,,,,03/02/17,,,,,,,,2.27,,2.99,,3.36
Amiens,Nimes,1,2,-24.3333623317085,,,2.12,3.3,4.16,3,,,,,,,,,,,,,,,03/02/17,,,,,,,,2.04,,3.14,,3.76
Laval,Valenciennes,0,0,1.40735707788053,,,2.5,3,3.57,2,,,,,,,,,,,,,,,03/02/17,,,,,,,,2.4,,2.91,,3.2
LeHavre,RedStar,1,1,73.6631481549291,,,1.87,3.4,5.62,2,,,,,,,,,,,,,,,03/02/17,,,,,,,,1.81,,3.2,,4.85
Lens,Troyes,0,0,79.4300934746491,,,2.02,3.35,4.55,2,,,,,,,,,,,,,,,03/02/17,,,,,,,,1.94,,3.19,,4.11
Niort,BourgPeronnas,3,2,106.88539879797,,,2.15,3.25,4.34,1,,,,,,,,,,,,,,,03/02/17,,,,,,,,2.04,,3.08,,3.88
Reims,Tours,1,1,188.859863337103,,,1.75,3.53,6.54,2,,,,,,,,,,,,,,,03/02/17,,,,,,,,1.67,,3.39,,5.52
Strasbourg,AjaccioGFCO,2,0,40.6114737575695,,,2.2,3.2,4.52,1,,,,,,,,,,,,,,,03/02/17,,,,,,,,2.09,,2.94,,3.93
Auxerre,Orleans,0,2,171.397658948332,,,2.55,3,3.6,3,,,,,,,,,,,,,,,04/02/17,,,,,,,,2.39,,2.89,,3.23
Brest,Sochaux,2,0,67.1183556827293,,,2.28,3.1,3.89,1,,,,,,,,,,,,,,,04/02/17,,,,,,,,2.2,,2.96,,3.52
RedStar,Ajaccio,2,0,-14.2744025457516,,,2.74,3,3.23,1,,,,,,,,,,,,,,,06/02/17,,,,,,,,2.57,,2.85,,2.97
Valenciennes,LeHavre,0,0,-6.67044467330629,,,2.82,3.02,3.06,2,,,,,,,,,,,,,,,06/02/17,,,,,,,,2.61,,2.92,,2.86
AjaccioGFCO,Reims,1,1,7.33547202878549,,,2.76,3,3.27,2,,,,,,,,,,,,,,,07/02/17,,,,,,,,2.58,,2.82,,3.02
BourgPeronnas,Lens,0,0,-20.1181780440022,,,3.35,3.1,2.55,2,,,,,,,,,,,,,,,07/02/17,,,,,,,,3.1,,2.97,,2.42
Clermont,Brest,1,1,25.0183067766629,,,2.88,3.02,2.97,2,,,,,,,,,,,,,,,07/02/17,,,,,,,,2.68,,2.91,,2.78
Nimes,Niort,3,0,22.1735448996194,,,2.12,3.32,4.15,1,,,,,,,,,,,,,,,07/02/17,,,,,,,,2.03,,3.17,,3.74
Orleans,Laval,2,1,-26.5006250675822,,,2.31,3,4.27,1,,,,,,,,,,,,,,,07/02/17,,,,,,,,2.21,,2.83,,3.73
Sochaux,Auxerre,0,1,74.5202512825556,,,1.91,3.27,5.49,3,,,,,,,,,,,,,,,07/02/17,,,,,,,,1.85,,3.11,,4.72
Tours,Amiens,0,3,55.8362568784867,,,2.7,3.02,3.19,3,,,,,,,,,,,,,,,07/02/17,,,,,,,,2.57,,2.92,,2.91
Troyes,Strasbourg,4,0,185.81951613512,,,2.72,3.03,3.15,1,,,,,,,,,,,,,,,07/02/17,,,,,,,,2.53,,2.93,,2.96
Ajaccio,Valenciennes,3,2,66.8506786449018,,,2.18,3.1,4.4,1,,,,,,,,,,,,,,,10/02/17,,,,,,,,2.11,,2.96,,3.86
Amiens,AjaccioGFCO,4,0,25.914396338608,,,2.3,3.05,4.2,1,,,,,,,,,,,,,,,10/02/17,,,,,,,,2.15,,2.94,,3.73
Auxerre,Brest,3,1,-36.7729935650514,,,3.13,3,2.78,1,,,,,,,,,,,,,,,10/02/17,,,,,,,,2.94,,2.88,,2.6
Laval,RedStar,1,1,12.1671641398261,,,2.2,3,4.62,2,,,,,,,,,,,,,,,10/02/17,,,,,,,,2.08,,2.9,,4.06
LeHavre,BourgPeronnas,3,0,152.617040757136,,,1.77,3.57,6.27,1,,,,,,,,,,,,,,,10/02/17,,,,,,,,1.71,,3.33,,5.38
Nimes,Tours,1,1,49.5778383981242,,,2,3.4,4.76,2,,,,,,,,,,,,,,,10/02/17,,,,,,,,1.93,,3.2,,4.15
Niort,Troyes,3,2,26.7642603874874,,,2.6,3.1,3.25,1,,,,,,,,,,,,,,,10/02/17,,,,,,,,2.44,,3,,3.03
Reims,Sochaux,0,1,158.791900246504,,,2.2,3.1,4.26,3,,,,,,,,,,,,,,,11/02/17,,,,,,,,2.11,,2.94,,3.84
Lens,Clermont,3,1,102.404988675518,,,1.9,3.41,5.2,1,,,,,,,,,,,,,,,13/02/17,,,,,,,,1.83,,3.26,,4.51
Strasbourg,Orleans,3,2,155.902037675354,,,1.88,3.3,5.37,1,,,,,,,,,,,,,,,13/02/17,,,,,,,,1.82,,3.17,,4.74
AjaccioGFCO,Niort,1,0,44.4621663245375,,,2.1,3.25,4.97,1,,,,,,,,,,,,,,,17/02/17,,,,,,,,1.96,,3.08,,4.17
Auxerre,Ajaccio,1,0,34.5229694339623,,,2.42,3.03,3.71,1,,,,,,,,,,,,,,,17/02/17,,,,,,,,2.29,,2.9,,3.4
BourgPeronnas,Tours,3,2,24.1306655124818,,,2.45,3.1,3.58,1,,,,,,,,,,,,,,,17/02/17,,,,,,,,2.29,,2.96,,3.34
Clermont,Reims,0,1,10.1348543328593,,,2.8,3.03,3.05,3,,,,,,,,,,,,,,,17/02/17,,,,,,,,2.58,,2.92,,2.9
RedStar,Strasbourg,1,1,63.3393402432478,,,3.65,3,2.51,2,,,,,,,,,,,,,,,17/02/17,,,,,,,,3.25,,2.84,,2.41
Sochaux,Laval,1,1,89.9930366017393,,,2.01,3.2,5.45,2,,,,,,,,,,,,,,,17/02/17,,,,,,,,1.94,,2.95,,4.56
Troyes,Nimes,0,0,91.5708188743404,,,2.1,3.43,4.2,2,,,,,,,,,,,,,,,17/02/17,,,,,,,,1.99,,3.22,,3.79
Valenciennes,Amiens,1,1,81.2266876331319,,,2.75,3.1,3.07,2,,,,,,,,,,,,,,,17/02/17,,,,,,,,2.56,,2.94,,2.89
Brest,LeHavre,2,0,78.5271820076009,,,2.31,3.15,3.8,1,,,,,,,,,,,,,,,18/02/17,,,,,,,,2.18,,2.99,,3.5
Orleans,Lens,2,1,-81.6660069201259,,,3.25,3.04,2.67,1,,,,,,,,,,,,,,,20/02/17,,,,,,,,2.98,,2.93,,2.49
Strasbourg,Tours,4,2,23.3312123188928,,,1.8,3.5,5.89,1,,,,,,,,,,,,,,,21/02/17,,,,,,,,1.75,,3.29,,5.11
Ajaccio,Sochaux,0,0,53.3304574679546,,,2.64,3,3.66,2,,,,,,,,,,,,,,,24/02/17,,,,,,,,2.5,,2.69,,3.33
Amiens,Orleans,0,2,138.57917885987,,,1.91,3.45,5.55,3,,,,,,,,,,,,,,,24/02/17,,,,,,,,1.85,,3.14,,4.71
Laval,BourgPeronnas,2,4,100.818607944451,,,2.2,3.1,4.66,3,,,,,,,,,,,,,,,24/02/17,,,,,,,,2.05,,2.97,,4.11
LeHavre,Auxerre,1,0,69.8058403970194,,,2.14,3.15,4.55,1,,,,,,,,,,,,,,,24/02/17,,,,,,,,2.02,,3.01,,4.09
Nimes,AjaccioGFCO,1,1,106.049791043261,,,2.4,3.07,3.78,2,,,,,,,,,,,,,,,24/02/17,,,,,,,,2.24,,2.95,,3.48
Niort,RedStar,2,3,46.6688692294067,,,2.07,3.13,4.72,3,,,,,,,,,,,,,,,24/02/17,,,,,,,,2,,3.02,,4.13
Strasbourg,Clermont,0,2,46.3818290724066,,,1.92,3.52,5.29,3,,,,,,,,,,,,,,,24/02/17,,,,,,,,1.83,,3.28,,4.55
Tours,Troyes,0,0,-33.6975201573775,,,2.73,3.01,3.25,2,,,,,,,,,,,,,,,24/02/17,,,,,,,,2.51,,2.91,,3.01
Lens,Valenciennes,2,0,90.352737147231,,,1.76,3.5,6.11,1,,,,,,,,,,,,,,,25/02/17,,,,,,,,1.73,,3.34,,5.12
Reims,Brest,1,1,142.941653768369,,,2.12,3.1,4.54,2,,,,,,,,,,,,,,,27/02/17,,,,,,,,2.04,,2.97,,3.99
AjaccioGFCO,Tours,2,2,79.0870598695249,,,2.1,3.3,4.75,2,,,,,,,,,,,,,,,03/03/17,,,,,,,,2.01,,2.95,,4.27
Auxerre,Reims,1,2,-40.4462987200207,,,3.52,3,2.8,3,,,,,,,,,,,,,,,03/03/17,,,,,,,,3.14,,2.85,,2.47
BourgPeronnas,Nimes,0,1,12.0628627914916,,,2.88,3.27,2.75,3,,,,,,,,,,,,,,,03/03/17,,,,,,,,2.72,,3.05,,2.64
Brest,Ajaccio,1,2,147.702645022172,,,1.89,3.25,5.75,3,,,,,,,,,,,,,,,03/03/17,,,,,,,,1.81,,3.15,,4.93
Clermont,Laval,1,1,75.7158393596183,,,2.28,3,4.03,2,,,,,,,,,,,,,,,03/03/17,,,,,,,,2.21,,2.89,,3.65
RedStar,Lens,2,3,-54.9168826585008,,,4.33,3.2,2.2,3,,,,,,,,,,,,,,,03/03/17,,,,,,,,3.87,,3.05,,2.05
Sochaux,LeHavre,0,1,38.1292830911623,,,2.48,2.95,3.8,3,,,,,,,,,,,,,,,03/03/17,,,,,,,,2.34,,2.83,,3.43
Orleans,Niort,1,1,-24.8001839722729,,,2.4,3.07,3.77,2,,,,,,,,,,,,,,,04/03/17,,,,,,,,2.27,,2.93,,3.41
Troyes,Amiens,4,0,169.498111710881,,,2.44,3.1,3.62,1,,,,,,,,,,,,,,,04/03/17,,,,,,,,2.28,,2.95,,3.36
Valenciennes,Strasbourg,2,1,98.7949979716038,,,3.19,3,2.7,1,,,,,,,,,,,,,,,06/03/17,,,,,,,,2.94,,2.9,,2.55
AjaccioGFCO,Troyes,3,1,56.8347041067282,,,2.46,3.1,3.85,1,,,,,,,,,,,,,,,10/03/17,,,,,,,,2.3,,2.93,,3.36
Amiens,BourgPeronnas,2,1,46.9544120504204,,,1.93,3.3,5.36,1,,,,,,,,,,,,,,,10/03/17,,,,,,,,1.83,,3.19,,4.63
Laval,Auxerre,0,0,1.46257769104909,,,2.3,3,4.06,2,,,,,,,,,,,,,,,10/03/17,,,,,,,,2.21,,2.86,,3.67
LeHavre,Clermont,0,1,95.6259179846381,,,1.9,3.47,5.39,3,,,,,,,,,,,,,,,10/03/17,,,,,,,,1.82,,3.24,,4.6
Nimes,RedStar,2,0,31.5438125697551,,,1.85,3.53,5.24,1,,,,,,,,,,,,,,,10/03/17,,,,,,,,1.79,,3.35,,4.6
Niort,Valenciennes,2,1,40.3986889244156,,,2.14,3.2,4.28,1,,,,,,,,,,,,,,,10/03/17,,,,,,,,2.07,,3.04,,3.79
Reims,Ajaccio,3,0,183.229129014224,,,1.71,3.57,7.13,1,,,,,,,,,,,,,,,10/03/17,,,,,,,,1.63,,3.39,,5.98
Tours,Orleans,3,1,109.285397772919,,,2.38,3.1,3.7,1,,,,,,,,,,,,,,,10/03/17,,,,,,,,2.27,,2.92,,3.42
Strasbourg,Brest,4,1,-12.1800251530317,,,2.22,3.1,4.19,1,,,,,,,,,,,,,,,11/03/17,,,,,,,,2.11,,2.96,,3.76
Lens,Sochaux,2,1,66.5674421747372,,,2.05,3.1,4.94,1,,,,,,,,,,,,,,,13/03/17,,,,,,,,1.98,,2.96,,4.23
Ajaccio,LeHavre,0,0,57.9936833876975,,,2.92,2.94,3.07,2,,,,,,,,,,,,,,,17/03/17,,,,,,,,2.72,,2.83,,2.81
BourgPeronnas,Troyes,2,4,30.0902829362572,,,3.03,3.12,2.78,3,,,,,,,,,,,,,,,17/03/17,,,,,,,,2.81,,2.95,,2.62
Brest,Laval,3,0,124.720602658309,,,2.02,3.2,4.87,1,,,,,,,,,,,,,,,17/03/17,,,,,,,,1.93,,3.03,,4.39
Clermont,Niort,0,1,44.6865207722271,,,2.22,3.25,3.9,3,,,,,,,,,,,,,,,17/03/17,,,,,,,,2.14,,3.07,,3.55
Orleans,AjaccioGFCO,1,1,30.7925141090591,,,2.74,2.96,3.19,2,,,,,,,,,,,,,,,17/03/17,,,,,,,,2.56,,2.87,,2.96
RedStar,Amiens,0,1,34.6148503032546,,,3.22,3.07,2.7,3,,,,,,,,,,,,,,,17/03/17,,,,,,,,3.03,,2.92,,2.47
Sochaux,Nimes,2,1,11.0488514777608,,,2.44,3.07,3.5,1,,,,,,,,,,,,,,,17/03/17,,,,,,,,2.29,,2.95,,3.32
Valenciennes,Tours,0,4,38.5578361533478,,,2.78,3.02,3.2,3,,,,,,,,,,,,,,,17/03/17,,,,,,,,2.58,,2.9,,2.91
Reims,Lens,0,2,125.305170281883,,,2.28,3.02,3.98,3,,,,,,,,,,,,,,,18/03/17,,,,,,,,2.18,,2.95,,3.56
Auxerre,Strasbourg,0,2,96.9115584527349,,,2.98,3.1,2.88,3,,,,,,,,,,,,,,,20/03/17,,,,,,,,2.83,,2.87,,2.64
AjaccioGFCO,BourgPeronnas,2,3,150.87395642236,,,1.81,3.52,5.85,3,,,,,,,,,,,,,,,31/03/17,,,,,,,,1.75,,3.31,,4.93
Amiens,Clermont,0,1,-20.9985759540732,,,2,3.32,4.75,3,,,,,,,,,,,,,,,31/03/17,,,,,,,,1.95,,3.18,,4.05
Laval,Ajaccio,1,1,28.5453338003288,,,2.32,3,4.06,2,,,,,,,,,,,,,,,31/03/17,,,,,,,,2.21,,2.87,,3.66
LeHavre,Reims,1,1,7.29720046663147,,,2.78,3.02,3.15,2,,,,,,,,,,,,,,,31/03/17,,,,,,,,2.6,,2.9,,2.89
Nimes,Valenciennes,1,0,65.8810937112889,,,1.9,3.57,5.5,1,,,,,,,,,,,,,,,31/03/17,,,,,,,,1.75,,3.43,,4.75
Niort,Auxerre,1,0,46.9525239920426,,,2.38,3.2,3.72,1,,,,,,,,,,,,,,,31/03/17,,,,,,,,2.24,,3.01,,3.38
Tours,RedStar,3,1,-26.5747441012199,,,1.8,3.52,6.34,1,,,,,,,,,,,,,,,31/03/17,,,,,,,,1.69,,3.37,,5.41
Troyes,Orleans,4,2,259.892586679822,,,1.93,3.47,5.35,1,,,,,,,,,,,,,,,31/03/17,,,,,,,,1.84,,3.23,,4.54
Lens,Brest,0,2,95.3543932751527,,,2.07,3.2,4.66,3,,,,,,,,,,,,,,,01/04/17,,,,,,,,2,,3.07,,4
Strasbourg,Sochaux,2,0,-4.05184410642869,,,2.12,3.1,4.48,1,,,,,,,,,,,,,,,03/04/17,,,,,,,,2.05,,2.98,,3.92
Auxerre,Amiens,1,0,49.2828242821493,,,2.65,3,3.3,1,,,,,,,,,,,,,,,07/04/17,,,,,,,,2.51,,2.91,,3.01
Brest,Tours,1,1,107.653841525126,,,2,3.52,5.26,2,,,,,,,,,,,,,,,07/04/17,,,,,,,,1.84,,3.27,,4.46
Clermont,Nimes,2,3,9.18984617160777,,,2.7,3.22,3.06,3,,,,,,,,,,,,,,,07/04/17,,,,,,,,2.52,,3.06,,2.84
LeHavre,Laval,2,0,106.503995429848,,,2.09,3.17,4.6,1,,,,,,,,,,,,,,,07/04/17,,,,,,,,2,,3.01,,4.13
Orleans,BourgPeronnas,1,0,43.7563203119191,,,2.07,3.47,4.2,1,,,,,,,,,,,,,,,07/04/17,,,,,,,,2,,3.23,,3.78
Sochaux,Niort,2,2,43.3514457769602,,,2.2,3.17,4.35,2,,,,,,,,,,,,,,,07/04/17,,,,,,,,2.05,,3.03,,3.9
Valenciennes,Troyes,2,0,7.19050487354639,,,2.9,3.17,2.92,1,,,,,,,,,,,,,,,07/04/17,,,,,,,,2.68,,3.01,,2.71
RedStar,AjaccioGFCO,0,3,11.9032982263357,,,3.03,3.12,2.77,3,,,,,,,,,,,,,,,08/04/17,,,,,,,,2.79,,2.99,,2.6
Reims,Strasbourg,1,1,229.441132002545,,,2.06,3.2,4.55,2,,,,,,,,,,,,,,,08/04/17,,,,,,,,2.01,,3.09,,3.93
Ajaccio,Lens,3,6,30.4927735760923,,,3.49,3.15,2.45,3,,,,,,,,,,,,,,,10/04/17,,,,,,,,3.2,,2.97,,2.33
AjaccioGFCO,Clermont,4,4,42.1225271507765,,,2.04,3.2,4.62,2,,,,,,,,,,,,,,,14/04/17,,,,,,,,1.97,,3.08,,4.11
Amiens,LeHavre,2,0,-57.8916524095682,,,2.59,3,3.36,1,,,,,,,,,,,,,,,14/04/17,,,,,,,,2.47,,2.92,,3.01
BourgPeronnas,Valenciennes,0,2,33.3568273891724,,,2.5,3.2,3.39,3,,,,,,,,,,,,,,,14/04/17,,,,,,,,2.38,,3.02,,3.07
Laval,Reims,5,2,-65.467900413604,,,3.74,3.1,2.33,1,,,,,,,,,,,,,,,14/04/17,,,,,,,,3.41,,2.98,,2.23
Nimes,Orleans,2,0,211.288195537519,,,1.83,3.65,5.64,1,,,,,,,,,,,,,,,14/04/17,,,,,,,,1.75,,3.38,,4.76
Niort,Brest,0,3,27.2017482667429,,,2.94,3.1,2.78,3,,,,,,,,,,,,,,,14/04/17,,,,,,,,2.73,,2.99,,2.66
Tours,Sochaux,3,1,-28.9802566013398,,,2.15,3.3,4.33,1,,,,,,,,,,,,,,,14/04/17,,,,,,,,2.05,,3.05,,3.79
Troyes,RedStar,3,2,124.547501405305,,,1.65,3.8,7.12,1,,,,,,,,,,,,,,,14/04/17,,,,,,,,1.6,,3.59,,5.77
Lens,Auxerre,0,1,107.063447770837,,,1.83,3.4,5.49,3,,,,,,,,,,,,,,,15/04/17,,,,,,,,1.78,,3.26,,4.79
Strasbourg,Ajaccio,4,2,60.714548938555,,,1.65,3.7,7.26,1,,,,,,,,,,,,,,,17/04/17,,,,,,,,1.62,,3.49,,5.81
Ajaccio,Niort,3,1,61.9492923962653,,,2.17,3.27,3.94,1,,,,,,,,,,,,,,,21/04/17,,,,,,,,2.11,,3.12,,3.6
Auxerre,Tours,1,1,3.97651510612695,,,2.63,3,3.28,2,,,,,,,,,,,,,,,21/04/17,,,,,,,,2.47,,2.92,,3.04
Clermont,Troyes,1,1,26.8940037334146,,,3.05,3.27,2.67,2,,,,,,,,,,,,,,,21/04/17,,,,,,,,2.8,,3.07,,2.55
Laval,Strasbourg,1,2,83.1390948558783,,,3.9,3.3,2.22,3,,,,,,,,,,,,,,,21/04/17,,,,,,,,3.54,,3.09,,2.13
RedStar,BourgPeronnas,4,1,25.0397753984014,,,2.16,3.3,4.19,1,,,,,,,,,,,,,,,21/04/17,,,,,,,,2.07,,3.07,,3.75
Reims,Nimes,1,1,112.973517989936,,,1.9,3.54,4.75,2,,,,,,,,,,,,,,,21/04/17,,,,,,,,1.84,,3.37,,4.29
Sochaux,AjaccioGFCO,1,2,96.3303294609461,,,2.38,3.2,3.53,3,,,,,,,,,,,,,,,21/04/17,,,,,,,,2.29,,3.06,,3.22
Valenciennes,Orleans,4,0,175.704512103764,,,2.48,3.14,3.5,1,,,,,,,,,,,,,,,21/04/17,,,,,,,,2.36,,3.01,,3.13
Brest,Amiens,2,3,164.136017419002,,,1.97,3.45,4.4,3,,,,,,,,,,,,,,,22/04/17,,,,,,,,1.9,,3.29,,4.06
LeHavre,Lens,1,0,14.5079475709824,,,3.01,3.2,2.75,1,,,,,,,,,,,,,,,24/04/17,,,,,,,,2.84,,2.99,,2.55
AjaccioGFCO,Valenciennes,1,0,61.4700659464222,,,1.84,3.42,5.58,1,,,,,,,,,,,,,,,28/04/17,,,,,,,,1.8,,3.27,,4.72
Amiens,Ajaccio,2,1,18.7309103759671,,,1.65,3.8,7.25,1,,,,,,,,,,,,,,,28/04/17,,,,,,,,1.59,,3.61,,5.86
BourgPeronnas,Sochaux,0,1,-4.21134792785551,,,2.74,3.2,3,3,,,,,,,,,,,,,,,28/04/17,,,,,,,,2.56,,3,,2.82
Nimes,Auxerre,0,1,63.1172982890678,,,1.84,3.5,5.67,3,,,,,,,,,,,,,,,28/04/17,,,,,,,,1.79,,3.33,,4.6
Niort,Reims,0,3,-9.33624530955785,,,4.1,3.4,2.16,3,,,,,,,,,,,,,,,28/04/17,,,,,,,,3.56,,3.22,,2.07
Orleans,RedStar,4,0,-3.50902407109106,,,2.1,3.5,4,1,,,,,,,,,,,,,,,28/04/17,,,,,,,,2.02,,3.23,,3.64
Strasbourg,LeHavre,2,0,23.9341318133097,,,1.65,3.78,7.6,1,,,,,,,,,,,,,,,28/04/17,,,,,,,,1.6,,3.56,,6
Tours,Clermont,3,0,-13.4224924569567,,,1.91,3.51,4.7,1,,,,,,,,,,,,,,,28/04/17,,,,,,,,1.86,,3.33,,4.16
Troyes,Brest,1,0,86.1735812242623,,,2.41,3.25,3.6,1,,,,,,,,,,,,,,,29/04/17,,,,,,,,2.26,,3.13,,3.18
Lens,Laval,2,0,126.046495627941,,,1.62,3.6,7,1,,,,,,,,,,,,,,,01/05/17,,,,,,,,1.57,,3.5,,6.08
