Arsenal,Burnley,169.513307444085,,,,,1.43,4.5,7.5,3,,0.576589873776316,0.206098109447024,0.21731201677666,,0.824523519500132,0.927441492511609,1.62984012582495,,1.64216270278293,0.215416184099022,,22.9997357819248,1.3617228469258
Wolverhampton,Chelsea,-58.338373830558,,,,,5.5,3.8,1.66,1,,0.241560387696716,0.420474669955706,0.337964942347578,,1.32858213233194,1.59780374583168,0.561021804296979,,1.64216270278293,0.215416184099022,,22.8406263004425,1.35870800829084
ManchesterCity,WestBromwich,483.539014245994,,,,,1.09,10,25,2,,0.844745738397963,0.103029258566677,0.05222500303536,,0.92077285485378,1.03029258566677,1.305625075884,,1.64216270278293,0.215416184099022,,21.4132184210255,1.33068194695094
Arsenal,Southampton,104.219232139977,,,,,2.15,3.5,3.35,2,,0.439802112561243,0.318813470010052,0.241384417428705,,0.945574542006672,1.11584714503518,0.808637798386161,,1.64216270278293,0.215416184099022,,23.1674741079421,1.36487868632424
Leicester,Everton,59.0985162849656,,,,,2.05,3.55,3.62,3,,0.361484631014818,0.381272380248806,0.257242988736376,,0.741043493580377,1.35351694988326,0.931219619225682,,1.83240256358359,0.263020890694871,,21.8327788128288,1.33910901497043
Leeds,Newcastle,87.6329466263359,,,,,1.6,4.25,5.4,1,,0.408348107344217,0.345077381693681,0.246574510962103,,0.653356971750747,1.46657887219814,1.33150235919536,,1.57836908702032,0.198208566499099,,20.8328593022438,1.31874888079584
Fulham,Brighton,-10.669875837041,,,,,2.85,3.25,2.45,2,,0.280599756161988,0.421025555151215,0.298374688686797,,0.799709305061665,1.36833305424145,0.731017987282654,,1.57836908702032,0.198208566499099,,26.4784895810819,1.42289320790851
WestHam,CrystalPalace,29.6130622877253,,,,,2.1,3.3,3.45,2,,0.322423567093249,0.405685876973653,0.271890555933098,,0.677089490895823,1.33876339401305,0.938022417969189,,2.1597345935628,0.334400384654084,,25.781421177747,1.41130685377151
Liverpool,Tottenham,290.664416618155,,,,,1.85,3.9,4.1,1,,0.745866717403828,0.114174490190664,0.139958792405508,,1.37985342719708,0.445280511743588,0.573831048862583,,2.89137361464554,0.461104213529933,,22.2430925595809,1.34719516906961
AstonVilla,Burnley,-46.260435999946,,,,,1.87,3.8,4.25,2,,0.250704721720157,0.422095045893971,0.327200232385872,,0.468817829616693,1.60396117439709,1.39060098763996,,3.98967179147586,0.600937170119393,,21.5380044449904,1.33320546225459
Sheffield,ManchesterUnited,-182.14382818395,,,,,7.5,4.75,1.44,3,,0.165693982211402,0.361518168969794,0.472787848818804,,1.24270486658552,1.71721130260652,0.680814502299077,,3.98967179147586,0.600937170119393,,19.5175959607406,1.29042632330598
CrystalPalace,Liverpool,-251.23673820661,,,,,5.5,4.2,1.63,3,,0.133617241692996,0.29889780904395,0.567484949263053,,0.73489482931148,1.25537079798459,0.925000467298777,,3.98967179147586,0.600937170119393,,14.2455642765456,1.15367965661772
Southampton,ManchesterCity,-228.29633425461,,,,,6,4.6,1.52,3,,0.143636278211607,0.321793233626677,0.534570488161715,,0.861817669269645,1.48024887468272,0.812547142005807,,3.67128251988655,0.564817806488903,,16.1958241668161,1.20940305311761
Everton,Arsenal,17.0626987386899,,,,,2.65,3.45,2.72,1,,0.308197264983215,0.412437710227105,0.27936502478968,,0.816722752205521,1.42291010028351,0.759872867427929,,3.67128251988655,0.564817806488903,,15.3014540279057,1.18473270181707
Newcastle,Fulham,134.749504355402,,,,,2.8,3.22,2.57,2,,0.503416237934059,0.264815769637963,0.231767992427978,,1.40956546621537,0.852706778234241,0.595643740539903,,3.67128251988655,0.564817806488903,,14.4385895557596,1.15952477092972
Brighton,Sheffield,46.894600323294,,,,,1.82,3.5,4.75,2,,0.344257811550645,0.39292891063533,0.262813277814025,,0.626549217022173,1.37525118722365,1.24836306961662,,3.67128251988655,0.564817806488903,,10.1538091895837,1.00662899788191
Tottenham,Leicester,139.688577444879,,,,,2.1,3.5,3.6,3,,0.514024532393909,0.255957160356311,0.230018307249779,,1.07945151802721,0.895850061247089,0.828065906099206,,5.04893564410742,0.703199835027601,,10.5589787665844,1.02362191654209
ManchesterUnited,Leeds,107.378923492,,,,,1.71,4.4,4.5,1,,0.446101289993765,0.313470086315023,0.240428623691212,,0.762833205889338,1.3792683797861,1.08192880661045,,4.68425782470195,0.670640790918642,,8.75810048907132,0.942409923911461
WestBromwich,AstonVilla,29.5923779189984,,,,,4.55,4,1.74,3,,0.322399066205795,0.405698665608671,0.271902268185533,,1.46691575123637,1.62279466243469,0.473109946642828,,4.16173109656222,0.619274015555571,,8.85244928594086,0.947063447443802
Burnley,Wolverhampton,-40.075765950984,,,,,3.6,3.15,2.35,1,,0.255559529618055,0.422569732978433,0.321870737403511,,0.920014306624998,1.33109465888207,0.756396232898252,,4.16173109656222,0.619274015555571,,8.42857301517632,0.925754053380019
Chelsea,WestHam,172.150736333265,,,,,1.58,4.5,6.2,1,,0.581856019377762,0.202151470943847,0.215992509678391,,0.919332510616864,0.909681619247312,1.33915356000602,,3.52083484643424,0.54664565387891,,7.16034266321662,0.85493380627199
Leicester,ManchesterUnited,-93.854462259849,,,,,,,,2,,0.216820361203031,0.411014046273258,0.372165592523711,,,,,,3.52083484643424,0.54664565387891,,8.42221318264073,0.925426230063676
AstonVilla,CrystalPalace,-43.569988701274,,,,,1.8,3.95,4.5,1,,0.252801465254688,0.422332312226075,0.324866222519237,,0.455042637458439,1.668212633293,1.46189800133657,,3.52083484643424,0.54664565387891,,7.92689829104349,0.899103285855573
Fulham,Southampton,-102.71129774899,,,,,2.95,3.4,2.6,2,,0.211076366497664,0.407666609172756,0.38125702432958,,0.622675281168108,1.38606647118737,0.991268263256909,,3.52083484643424,0.54664565387891,,10.5092267455041,1.02157076241121
Arsenal,Chelsea,30.2677651734993,,,,,5,4,1.8,1,,0.323200966436382,0.405278150266547,0.27152088329707,,1.61600483218191,1.62111260106619,0.488737589934727,,4.88011113123063,0.688429711988508,,10.2698900010255,1.01156579197084
ManchesterCity,Newcastle,365.169385753071,,,,,1.14,9.5,21,1,,0.797606722979546,0.104924539332368,0.097468737688085,,0.909271664196683,0.996783123657498,2.04684349144979,,4.88011113123063,0.688429711988508,,14.0331450265059,1.14715501347956
Sheffield,Everton,-62.940896209384,,,,,3.6,3.45,2.25,3,,0.238183232872179,0.419629830226854,0.342186936900967,,0.857459638339845,1.44772291428265,0.769920608027176,,4.88011113123063,0.688429711988508,,13.2220734626462,1.12129956579827
Leeds,Burnley,75.490093249648,,,,,1.75,4.3,4.7,1,,0.38724778781725,0.361989064656765,0.250763147525985,,0.677683628680188,1.55655297802409,1.17858679337213,,4.88011113123063,0.688429711988508,,16.5482644898612,1.21875245358009
WestHam,Brighton,80.0452102565809,,,,,2.45,3.35,3.15,2,,0.394962601794296,0.355897691143568,0.249139707062135,,0.967658374396026,1.19225726533095,0.784790077245726,,4.88011113123063,0.688429711988508,,15.7755180397608,1.19798362960337
Liverpool,WestBromwich,549.992332215652,,,,,1.15,10,23,2,,0.860423356885127,0.103291289432895,0.036285353681978,,0.989486860417896,1.03291289432895,0.834563134685491,,5.81834795183218,0.764799689589299,,20.7602880546521,1.31723337517247
Wolverhampton,Tottenham,-51.512700501634,,,,,3.65,3.4,2.22,2,,0.246675874545779,0.421499641359374,0.331824484094848,,0.900366942092092,1.43309878062187,0.736650354690562,,5.81834795183218,0.764799689589299,,18.0825841772305,1.25726049548195
CrystalPalace,Leicester,-66.060330652683,,,,,3.5,3.5,2.28,2,,0.235925746794348,0.41898918719371,0.345085066011942,,0.825740113780218,1.46646215517799,0.786793950507227,,5.81834795183218,0.764799689589299,,17.8765040270086,1.25228259106903
Chelsea,AstonVilla,256.112379275027,,,,,1.8,4.1,4.6,2,,0.711530768504478,0.125572362579011,0.162896868916511,,1.28075538330806,0.514846686573947,0.749325597015948,,5.81834795183218,0.764799689589299,,17.5279998510484,1.24373236086205
Burnley,Sheffield,111.419279282843,,,,,2.5,3.25,3.4,1,,0.454279439863943,0.306513009895,0.239207550241057,,1.13569859965986,0.99616728215875,0.813305670819593,,3.77643231503679,0.577081705246756,,15.3385542411767,1.18578442645329
WestBromwich,Leeds,-95.660093585461,,,,,4.4,4.2,1.88,3,,0.21563673240894,0.4103620843379,0.37400118325316,,0.948801622599336,1.72352075421918,0.703122224515941,,4.28888889189752,0.632344795537085,,13.4752196658473,1.1295358535536
Southampton,WestHam,-8.1131532448996,,,,,2.13,3.8,3.9,2,,0.282958131099559,0.420555274574228,0.296486594326213,,0.602700819242061,1.59811004338207,1.15629771787223,,4.28888889189752,0.632344795537085,,11.7415498297372,1.06972542553842
Brighton,Arsenal,-124.08656585496,,,,,3.8,3.6,2.22,3,,0.19782272815602,0.398073781543871,0.404103490300109,,0.751726366992876,1.43306561355793,0.897109748466243,,4.28888889189752,0.632344795537085,,10.8156491951557,1.03405259251409
ManchesterUnited,Wolverhampton,115.768131159899,,,,,1.58,4.6,6.6,1,,0.463221279383818,0.298893109512314,0.237885611103868,,0.731889621426432,1.37490830375664,1.57004503328553,,4.28888889189752,0.632344795537085,,9.09322174026351,0.958717781585327
Newcastle,Liverpool,-255.12522292249,,,,,11.5,6.5,1.31,2,,0.131972227173279,0.294841734568847,0.573186038257875,,1.5176806124927,1.91647127469751,0.750873710117816,,4.28888889189752,0.632344795537085,,8.20061899061485,0.913846634586469
Everton,WestHam,111.453789470955,,,,,2.3,3.5,3.45,3,,0.454349852468745,0.30645304329939,0.239197104231865,,1.04500466067811,1.07258565154787,0.825230009599934,,4.28888889189752,0.632344795537085,,8.13572948372519,0.910396499688707
ManchesterUnited,AstonVilla,225.452164297596,,,,,1.74,4.3,4.9,1,,0.672796662378327,0.143442307141372,0.183761030480302,,1.17066619253829,0.616801920707898,0.900429049353478,,4.1643641740436,0.619548701593035,,7.03802294868531,0.847450678593397
Tottenham,Leeds,157.494442448326,,,,,1.85,4.25,4.25,1,,0.551915825060184,0.225170485138889,0.222913689800927,,1.02104427636134,0.956974561840278,0.947383181653941,,4.87508035197048,0.687981778215028,,6.02658011457595,0.780070934246234
CrystalPalace,Sheffield,119.050493836123,,,,,2.07,3.45,4.15,1,,0.470054171984649,0.293069491867037,0.236876336148314,,0.973012136008224,1.01108974694128,0.983036795015502,,4.97767289018109,0.697026353369991,,3.39348658350201,0.530646136503009
Brighton,Wolverhampton,-84.773859477894,,,,,2.9,3.1,2.87,2,,0.222874489141243,0.414051628282446,0.363073882576311,,0.646336018509605,1.28356004767558,1.04202204299401,,4.95514181560616,0.695056088458802,,2.97674861794234,0.4737421606628
WestBromwich,Arsenal,-154.26611877544,,,,,6.25,4.1,1.63,3,,0.180456634773068,0.380974142474132,0.438569222752799,,1.12785396733168,1.56199398414394,0.714867833087063,,6.36022206507872,0.8034722791633,,3.73016929559888,0.571728542928236
Newcastle,Leicester,-54.189817466044,,,,,6.15,4.2,1.62,3,,0.244653789053634,0.421130785981221,0.334215424965146,,1.50462080267985,1.76874930112113,0.541428988443536,,6.36022206507872,0.8034722791633,,3.87624463359617,0.588411177993868
Chelsea,ManchesterCity,-51.949436056298,,,,,3.45,3.72,2.2,3,,0.246344580265276,0.421442435756422,0.332212983978302,,0.849888801915201,1.56776586101389,0.730868564752265,,6.36022206507872,0.8034722791633,,3.82018156001365,0.582084003916496
Southampton,Liverpool,-277.59682755041,,,,,6.4,5,1.51,1,,0.122732587112051,0.270598197525311,0.606669215362639,,0.785488557517123,1.35299098762656,0.916070515197584,,6.36022206507872,0.8034722791633,,5.16758222336746,0.713287395579089
Sheffield,Newcastle,-9.2422734761123,,,,,2.45,3.2,3.55,1,,0.281912504204993,0.420770303377556,0.297317192417452,,0.690685635302232,1.34646497080818,1.05547603308195,,6.36022206507872,0.8034722791633,,4.57144683347682,0.660053673231792
Wolverhampton,Everton,34.3319088019488,,,,,2.52,3.05,3.5,3,,0.328110500377969,0.40261801976246,0.269271479859571,,0.826838460952481,1.2279849602755,0.942450179508499,,5.35858835957371,0.729050396336005,,6.21198820169594,0.793230622210543
Burnley,ManchesterUnited,-131.58167845116,,,,,8.1,5,1.43,3,,0.19336795216135,0.394213020135834,0.412419027702816,,1.56628041250693,1.97106510067917,0.589759209615027,,4.76264808918825,0.677848492792313,,5.28872226903053,0.723350761158809
ManchesterCity,Brighton,390.056490889604,,,,,1.18,8.3,19,1,,0.810274827307513,0.103924415656182,0.085800757036305,,0.956124296222866,0.862572649946309,1.63021438368979,,4.76264808918825,0.677848492792313,,6.20476047251224,0.792725020730145
Tottenham,Fulham,307.493433538905,,,,,1.62,4.2,6.6,2,,0.759809940476721,0.110779001695566,0.129411057827713,,1.23089210357229,0.465271807121377,0.854112981662908,,4.76264808918825,0.677848492792313,,5.39783686740816,0.732219755238094
Arsenal,CrystalPalace,159.294855484997,,,,,1.65,4.1,6.25,2,,0.555673956945761,0.222208477825797,0.222117565228442,,0.916862028960505,0.911054759085767,1.38823478267777,,4.76264808918825,0.677848492792313,,5.30853740882268,0.72497488214116
Wolverhampton,WestBromwich,182.791526997153,,,,,1.57,4.1,7.5,3,,0.602451354030377,0.187198330676421,0.210350315293202,,0.945848625827692,0.767513155773327,1.57762736469901,,4.76264808918825,0.677848492792313,,4.49377216010638,0.652611049365498
Leeds,Brighton,135.177740504177,,,,,2.05,3.8,3.52,3,,0.504335489912902,0.264044978426749,0.231619531660349,,1.03388775432145,1.00337091802165,0.815300751444429,,4.76264808918825,0.677848492792313,,4.35865008975336,0.639352005473542
WestHam,Burnley,33.4662128900956,,,,,1.8,3.65,4.9,1,,0.327052461901513,0.403203477782106,0.269744060316381,,0.588694431422723,1.47169269390469,1.32174589555027,,4.60893813836356,0.663600879018934,,3.72146947288031,0.570714460835882
Fulham,Chelsea,-158.83303908303,,,,,7.25,4.6,1.49,3,,0.177957252604562,0.378027084894797,0.444015662500641,,1.29019008138307,1.73892459051607,0.661583337125955,,4.60893813836356,0.663600879018934,,4.03303441608095,0.605631928094965
Leicester,Southampton,33.2859875297067,,,,,1.85,3.85,4.25,1,,0.32683303821581,0.403324070021461,0.269842891762728,,0.604641120699249,1.55279766958263,1.1468322899916,,4.60893813836356,0.663600879018934,,3.40690245756,0.532359699535042
Sheffield,Tottenham,-151.99173670149,,,,,6.4,4.2,1.61,3,,0.181713585140002,0.382406619141714,0.435879795718284,,1.16296694489601,1.6061078003952,0.701766471106437,,4.60893813836356,0.663600879018934,,3.21936762198676,0.507770571927707
Liverpool,ManchesterUnited,247.044392593754,,,,,1.98,3.85,3.7,2,,0.700987682990906,0.129929526942908,0.169082790066186,,1.38795561232199,0.500228678730197,0.625606323244887,,4.60893813836356,0.663600879018934,,3.25955230135741,0.51315795393233
ManchesterCity,CrystalPalace,349.061804900644,,,,,1.18,8,17,1,,0.788364562410289,0.105936023017721,0.10569941457199,,0.930270183644141,0.847488184141768,1.79689004772382,,2.78438363058496,0.444729071875304,,3.55705889218552,0.551091055610146
Arsenal,Newcastle,183.362186203437,,,,,1.42,5,8.8,1,,0.603524287974965,0.186441865114328,0.210033846910708,,0.85700448892445,0.932209325571638,1.84829785281423,,2.78438363058496,0.444729071875304,,3.04410242240473,0.483459260692778
WestHam,WestBromwich,138.531596414262,,,,,1.59,4.4,6.5,1,,0.511539104538955,0.258025150199912,0.230435745261133,,0.813347176216939,1.13531066087961,1.49783234419736,,2.78438363058496,0.444729071875304,,2.86071580825398,0.456474715883735
Leicester,Chelsea,-25.259338996142,,,,,2.92,3.48,2.65,1,,0.267733756456269,0.422630221803999,0.309636021739732,,0.781782568852306,1.47075317187792,0.820535457610291,,2.78438363058496,0.444729071875304,,2.43834422676246,0.387095015979094
ManchesterCity,AstonVilla,412.842231526393,,,,,1.31,6.3,12,1,,0.820394881811975,0.103411716467313,0.076193401720712,,1.07471729517369,0.651493813744073,0.914320820648539,,2.78438363058496,0.444729071875304,,2.33890913121602,0.369013349394423
Fulham,ManchesterUnited,-237.05035682944,,,,,5.7,4.3,1.66,3,,0.139746899721146,0.313277348407794,0.54697575187106,,0.796557328410531,1.34709259815351,0.90797974810596,,2.78438363058496,0.444729071875304,,2.21506290678447,0.345386064501041
Liverpool,Burnley,423.687594277836,,,,,1.32,7,14.5,3,,0.824775556534504,0.103260194758549,0.071964248706947,,1.08870373462555,0.722821363309842,1.04348160625073,,2.49152334313167,0.396464960439761,,2.1698584939835,0.336431412518593
AstonVilla,Newcastle,12.4442127097752,,,,,1.53,4.75,6.75,1,,0.303262428205474,0.414439393077841,0.282298178716685,,0.463991515154375,1.96858711711975,1.90551270633762,,2.49152334313167,0.396464960439761,,2.84023629420877,0.45335447279424
CrystalPalace,WestHam,12.8256807696761,,,,,3.62,3.4,2.2,3,,0.303664336325815,0.414283401342729,0.282052262331456,,1.09926489749945,1.40856356456528,0.620514977129203,,2.49152334313167,0.396464960439761,,2.42563825477638,0.384826033270593
Newcastle,Leeds,-13.327539350137,,,,,4.1,4.05,1.92,3,,0.278182876046016,0.421452182008029,0.300364941945954,,1.14054979178867,1.70688133713252,0.576700688536232,,2.49152334313167,0.396464960439761,,3.36383945162747,0.526835259737006
WestBromwich,ManchesterCity,-315.55496843149,,,,,23.5,8.85,1.17,3,,0.107996571945873,0.227805691469644,0.664197736584483,,2.53791944072802,2.01608036950635,0.777111351803845,,2.49152334313167,0.396464960439761,,2.90607994080175,0.463307556751942
Southampton,Arsenal,-78.787343176167,,,,,3.6,3.75,2.11,3,,0.226962134024008,0.415829382774307,0.357208483201684,,0.81706368248643,1.55936018540365,0.753709899555554,,2.49152334313167,0.396464960439761,,3.80946266788195,0.580863721914199
Burnley,AstonVilla,91.6240157867182,,,,,4.5,3.75,1.96,1,,0.415650766453753,0.339065614029681,0.245283619516567,,1.87042844904189,1.2714960526113,0.480755894252471,,2.49152334313167,0.396464960439761,,3.22354572910226,0.508333835476521
Chelsea,Wolverhampton,141.328809639405,,,,,1.68,3.95,6,2,,0.51754695731583,0.253034912626497,0.229418130057673,,0.869478888290594,0.999487904874664,1.37650878034604,,2.49152334313167,0.396464960439761,,3.14620639066347,0.497787208874108
Brighton,Fulham,46.2935310860382,,,,,2.1,3.45,4,2,,0.343449944773364,0.393444739142169,0.263105316084467,,0.721244884024063,1.35738435004048,1.05242126433787,,2.49152334313167,0.396464960439761,,2.63340103091988,0.420517001245601
Everton,Leicester,8.36965399038217,,,,,3.25,3.4,2.52,2,,0.299031021729408,0.416003592820092,0.284965385450501,,0.971850820620575,1.41441221558831,0.718112771335262,,3.38195479372748,0.529167798126916,,3.4702382460884,0.540359291911814
ManchesterUnited,Sheffield,269.643328902372,,,,,1.3,6.25,11,3,,0.726003531201449,0.120241056987678,0.153755411810874,,0.943804590561883,0.751506606172986,1.69130952991961,,3.38195479372748,0.529167798126916,,3.43982908416226,0.536536864185118
Tottenham,Liverpool,-59.189042759478,,,,,3.6,3.95,2.04,3,,0.240931936753761,0.420327676795459,0.338740386450781,,0.867354972313538,1.66029432334206,0.691030388359593,,3.38195479372748,0.529167798126916,,2.97991600817101,0.474204023236684
Everton,Newcastle,155.060339666405,,,,,1.64,4.2,6,3,,0.546806246764898,0.229227482726381,0.223966270508721,,0.896762244694432,0.962755427450801,1.34379762305233,,3.38195479372748,0.529167798126916,,3.84988535811183,0.585447797279742
WestBromwich,Fulham,16.9151824759489,,,,,3.55,3.3,2.3,2,,0.30803728055568,0.412505505863031,0.279457213581288,,1.09353234597266,1.361268169348,0.642751591236963,,3.38195479372748,0.529167798126916,,5.03342277893381,0.701863410199778
CrystalPalace,Wolverhampton,-15.392544351084,,,,,3,3.12,2.7,1,,0.276328496716078,0.421740969180183,0.301930534103739,,0.828985490148234,1.31583182384217,0.815212442080095,,4.60374741087511,0.663111487617959,,4.88579282064644,0.688935047009563
ManchesterCity,Sheffield,433.647051264267,,,,,1.2,8.3,21,1,,0.82857218303097,0.103160517885134,0.068267299083896,,0.994286619637164,0.856232298446616,1.43361328076181,,3.91789366498579,0.593052644691747,,2.69899424649184,0.431201958761961
Arsenal,ManchesterUnited,-27.160296362218,,,,,3.6,3.6,2.26,2,,0.266125243446248,0.422712571434752,0.311162185119,,0.958050876406493,1.52176525716511,0.703226538368941,,3.91789366498579,0.593052644691747,,2.63438641646418,0.420679478381857
Southampton,AstonVilla,81.2559542278781,,,,,3.25,3.7,2.24,3,,0.397053930326771,0.354226696930061,0.248719372743168,,1.290425273562,1.31063877864123,0.557131394944697,,3.91789366498579,0.593052644691747,,3.48037493167432,0.541626031873669
Chelsea,Burnley,165.568969876992,,,,,1.33,5.5,11.5,1,,0.568607282620283,0.21216776063245,0.219224956747268,,0.756247685884976,1.16692268347847,2.52108700259358,,3.46713451574972,0.539970691473114,,3.39420901768725,0.530738582953117
Leicester,Leeds,46.334742588283,,,,,1.88,4,4.2,3,,0.343505217528342,0.393409543576917,0.263085238894741,,0.645789808953283,1.57363817430767,1.10495800335791,,3.46713451574972,0.539970691473114,,3.18718381695466,0.503407111602686
WestHam,Liverpool,-223.26985807645,,,,,4.2,3.97,2.1,3,,0.145908742175468,0.326550573006803,0.527540684817729,,0.612816717136964,1.29640577483701,1.10783543811723,,3.46713451574972,0.539970691473114,,3.65839889666067,0.563291057393439
Brighton,Tottenham,-181.24060387695,,,,,3.25,3.4,2.45,1,,0.166154220743932,0.362203328224424,0.471642451031643,,0.540001217417779,1.23149131596304,1.15552400502753,,3.12111475392988,0.494309736650701,,3.23186841715286,0.509453670522186
Wolverhampton,Arsenal,-48.787118273476,,,,,3.75,3.33,2.2,1,,0.248756169190069,0.421830131794183,0.329413699015748,,0.93283563446276,1.40469433887463,0.724710137834645,,2.82006851990534,0.450259660608464,,3.61402462624757,0.557991107551695
Sheffield,WestBromwich,75.8564469165266,,,,,2.15,3.4,4.1,1,,0.387859287254045,0.361510699099404,0.250630013646551,,0.833897467596198,1.22913637693797,1.02758305595086,,2.82006851990534,0.450259660608464,,3.55626227233242,0.55099378245185
Newcastle,CrystalPalace,21.1343021221978,,,,,3,3.3,2.67,3,,0.312676944147535,0.410463126617128,0.276859929235337,,0.938030832442605,1.35452831783652,0.73921601105835,,2.5508267351687,0.406680960171651,,3.13052902610078,0.495617734895439
ManchesterUnited,Southampton,120.549163048701,,,,,1.47,5.2,7.4,1,,0.473195138243274,0.290394032548036,0.236410829208691,,0.695596853217612,1.51004896924979,1.74944013614431,,2.15763529538096,0.333978037849643,,2.72249973386147,0.434967845973267
Fulham,Leicester,-161.87153615471,,,,,3.91,3.45,2.1,3,,0.176312314913543,0.376014081114053,0.447673603972403,,0.689381151311954,1.29724857984348,0.940114568342047,,2.15763529538096,0.333978037849643,,2.58230246538612,0.41200710987262
Burnley,ManchesterCity,-213.77032901526,,,,,17.5,7.25,1.22,3,,0.150285363199298,0.335265423096347,0.514449213704355,,2.62999385598771,2.43067431744851,0.627628040719314,,1.89585814135151,0.277805837889634,,2.52457681448904,0.402188589371453
Leeds,Everton,17.9262490043354,,,,,2.6,3.6,2.9,3,,0.30913700795481,0.412035638512184,0.278827353533006,,0.803756220682505,1.48332829864386,0.808599325245717,,1.89585814135151,0.277805837889634,,2.1177444807517,0.325873558559973
AstonVilla,WestHam,-48.692631999931,,,,,2.35,3.6,3.35,3,,0.248828684762656,0.421840761779062,0.329330553458282,,0.584747409192242,1.51862674240462,1.10325735408524,,1.89585814135151,0.277805837889634,,2.28618997585008,0.359112316188442
Liverpool,Brighton,426.513363873152,,,,,1.55,5.1,8.2,3,,0.82587416491851,0.103228408589837,0.070897426491653,,1.28010495562369,0.526464883808168,0.581358897231554,,1.89585814135151,0.277805837889634,,1.91846579676199,0.282954060813489
Tottenham,Chelsea,93.8409795804348,,,,,4,3.51,2.07,3,,0.419782854270357,0.335636409923823,0.244580735805821,,1.67913141708143,1.17808379883262,0.506282123118049,,1.89585814135151,0.277805837889634,,1.84770170972556,0.266631860673872
AstonVilla,Arsenal,-117.98025377631,,,,,3.05,3.6,2.5,1,,0.201524399055102,0.401029474000073,0.397446126944825,,0.614649417118061,1.44370610640026,0.993615317362063,,1.89585814135151,0.277805837889634,,1.75219151601546,0.243581573180824
Newcastle,Southampton,-20.73837331521,,,,,3.38,3.5,2.35,1,,0.271619178334815,0.42232096931591,0.306059852349275,,0.918072822771674,1.47812339260569,0.719240653020796,,1.89585814135151,0.277805837889634,,,
Burnley,Brighton,44.109411772886,,,,,3.93,3.25,2.2,2,,0.340545166916388,0.395274069186415,0.264180763897198,,1.3383425059814,1.28464072485585,0.581197680573836,,1.89585814135151,0.277805837889634,,,
Fulham,WestHam,-109.37873302023,,,,,,,,2,,0.206852204506075,0.404901798839425,0.3882459966545,,,,,,1.67693343332075,0.224515823419886,,,
ManchesterUnited,Everton,93.5395054318835,,,,,1.62,4.3,6,2,,0.419217835998991,0.336106380192294,0.244675783808715,,0.679132894318365,1.44525743482687,1.46805470285229,,1.67693343332075,0.224515823419886,,,
Tottenham,WestBromwich,293.623433836712,,,,,1.47,5.15,8.5,1,,0.748435206877543,0.113495969617224,0.138068823505233,,1.10019975410999,0.584504243528706,1.17358499979448,,1.67693343332075,0.224515823419886,,,
Wolverhampton,Leicester,-37.719763551353,,,,,3.53,3.29,2.35,2,,0.257442236307197,0.422683567025824,0.319874196666979,,0.908771094164407,1.39062893551496,0.751704362167401,,1.67693343332075,0.224515823419886,,,
Liverpool,ManchesterCity,122.752632933024,,,,,3.58,3.75,2.25,3,,0.477834793380347,0.286445339696611,0.235719866923042,,1.71064856030164,1.07417002386229,0.530369700576844,,2.33199215530828,0.367727085146987,,,
Sheffield,Chelsea,-133.49885292838,,,,,7.5,4.5,1.52,3,,0.19224388186813,0.393184411229772,0.414571706902098,,1.44182911401097,1.76932985053398,0.630148994491189,,2.33199215530828,0.367727085146987,,,
Leeds,CrystalPalace,57.8888047801219,,,,,1.85,3.95,4.5,1,,0.359704858406822,0.382529937194309,0.25776520439887,,0.66545398805262,1.51099325191752,1.15994341979491,,2.33199215530828,0.367727085146987,,,
Leicester,Liverpool,-189.12220816472,,,,,3.75,3.95,2.05,1,,0.162177231993539,0.356101962248041,0.481720805758421,,0.60816461997577,1.40660275087976,0.987527651804762,,2.33199215530828,0.367727085146987,,,
CrystalPalace,Burnley,32.570282429079,,,,,2.85,3.2,3,3,,0.325964524340009,0.403798587630422,0.270236888029569,,0.928998894369027,1.29215548041735,0.810710664088706,,2.33199215530828,0.367727085146987,,,
ManchesterCity,Tottenham,232.916453371187,,,,,1.36,5.8,9,1,,0.683063274614965,0.138218105360137,0.178718620024898,,0.928966053476353,0.801665011088793,1.60846758022408,,2.02230838782484,0.30584738316315,,,
Brighton,AstonVilla,28.3116395954991,,,,,2.96,3.45,2.6,2,,0.320889107761593,0.406479490380279,0.272631401858128,,0.949831758974314,1.40235424181196,0.708841644831133,,2.02230838782484,0.30584738316315,,,
Southampton,Wolverhampton,-31.587619481424,,,,,2.46,3.25,3.65,3,,0.262434125915907,0.422798756545715,0.314767117538378,,0.645587949753131,1.37409595877357,1.14889997901508,,2.02230838782484,0.30584738316315,,,
WestBromwich,ManchesterUnited,-254.19595414826,,,,,11,6,1.34,2,,0.13236403566625,0.295815247885907,0.571820716447843,,1.45600439232875,1.77489148731544,0.766239760040109,,1.68606954547854,0.226875484045938,,,
Arsenal,Leeds,94.0050075584206,,,,,1.91,4,4.4,1,,0.420090681665188,0.335380229635875,0.244529088698937,,0.802373201980509,1.3415209185435,1.07592799027532,,1.68606954547854,0.226875484045938,,,
Everton,Fulham,181.299009974787,,,,,2.12,3.5,4,3,,0.599629394266278,0.189199064713278,0.211171541020444,,1.27121431584451,0.662196726496473,0.844686164081776,,1.49412687217852,0.17438747669464,,,
WestHam,Sheffield,125.569065058811,,,,,2.07,3.4,4.3,1,,0.48379811106714,0.28137841656867,0.234823472364189,,1.00146208990898,0.956686616333479,1.00974093116601,,1.1323156244796,0.053967500053575,,,
