Nantes,SaintEtienne,-19.03299577,0.2892838205,0.387936167,0.3227800124,,,,,2,0,0,0,,28.1068646677935
Marseille,Lille,4.6484056192,0.3145487569,0.3792076869,0.3062435561,,2.52,3.25,3.3,2,0.792662867388,1.232424982425,1.01060373513,,28.1068646677935
SaintEtienne,Rennes,6.1912648914,0.3164081533,0.3782618283,0.3053300183,,3.25,3.3,2.5,3,1.028326498225,1.24826403339,0.76332504575,,28.1068646677935
Marseille,Metz,107.36589629,0.5119734758,0.2120750484,0.2759514757,,1.65,4,6.5,2,0.84475623507,0.8483001936,1.79368459205,,28.1068646677935
Lille,Nantes,160.73920625,0.6335348908,0.1153212738,0.2511438353,,1.69,4,6.2,1,1.070673965452,0.4612850952,1.55709177886,,48.8720929626799
Bordeaux,Nice,-22.1750592,0.2863385858,0.3883363503,0.3253250638,,2.18,3.4,3.9,2,0.624218117044,1.32034359102,1.26876774882,,39.2994851161402
Angers,Brest,95.033298808,0.4817441755,0.2394940466,0.2787617778,,2.25,3.3,3.75,1,1.083924394875,0.79033035378,1.04535666675,,39.2994851161402
Monaco,Strasbourg,79.804009624,0.4456219727,0.2728921742,0.281485853,,1.75,4,5.3,1,0.779838452225,1.0915686968,1.4918750209,,39.2994851161402
Dijon,Montpellier,-10.70244047,0.2975210236,0.386051811,0.3164271653,,5.2,3.9,1.8,2,1.54710932272,1.5056020629,0.56956889754,,29.2164178495108
Nimes,Lens,65.077690507,0.4131336928,0.3028152639,0.2840510432,,3.55,3.5,2.3,2,1.46662460944,1.05985342365,0.65331739936,,48.3322455194773
Reims,PSG,-209.9403869,0.179822449,0.2180411596,0.6021363913,,14,7.25,1.25,3,2.517514286,1.5807984071,0.752670489125,,75.0454469609491
Nice,Nantes,91.831109213,0.4739957182,0.2466234245,0.2793808572,,2.4,3.35,3.45,1,1.13758972368,0.826188472075,0.96386395734,,66.0068953544439
Lens,SaintEtienne,-38.11149113,0.2725940004,0.3879409861,0.3394650134,,2.17,3.75,5,1,0.591528980868,1.454778697875,1.697325067,,66.0068953544439
Lorient,Lyon,-157.1266905,0.2038599237,0.2924671769,0.5036728993,,5,4,1.77,2,1.0192996185,1.1698687076,0.891501031761,,55.4132027608154
Montpellier,Nimes,176.64343579,0.6631029778,0.0970289809,0.2398680412,,1.72,3.95,5.3,3,1.140537121816,0.383264474555,1.27130061836,,55.4132027608154
PSG,Angers,276.77156946,0.7877626297,0.0521096757,0.1601276945,,1.12,12,26,1,0.882294145264,0.6253161084,4.163320057,,45.966433631452
Brest,Monaco,28.331581437,0.3465541879,0.3590428347,0.2944029773,,3.15,3.9,2.37,1,1.091645691885,1.40026705533,0.697735056201,,35.9247667709551
Bordeaux,Dijon,122.64713199,0.5493053731,0.1795531126,0.2711415142,,1.7,3.85,5.8,1,0.93381913427,0.69127948351,1.57262078236,,27.0981571920398
Rennes,Reims,113.63200648,0.5273764819,0.1984403801,0.2741831379,,1.81,3.78,5.7,2,0.954551432239,0.750104636778,1.56284388603,,20.9754324943149
Lyon,Marseille,11.885466693,0.323526967,0.3743409674,0.3021320655,,1.83,3.94,6,2,0.59205434961,1.474903411556,1.812792393,,34.2401014606944
