Metz,Angers,2,0,31.9253469361909,,37.5222261635669,2.57,3.1,3.4,1,,0.283323803615415,0.480916427980291,0.235759768404294,,0.728142175291617,1.4908409267389,0.801583212574598,,,,,,,,,2.46,,2.96,,3.18,,27/08/16
Montpellier,Rennes,1,1,29.2592905506433,,37.5222261635669,2.5,3.2,3.3,2,,0.281479619438371,0.480672805053496,0.237847575508132,,0.703699048595928,1.53815297617119,0.784896999176836,,,,,,,,,2.39,,3.09,,3.15,,27/08/16
Nancy,Guingamp,0,2,17.906736510269,,37.5222261635669,2.25,3.3,3.8,3,,0.273607882456907,0.479582679219777,0.246809438323316,,0.615617735528042,1.58262284142526,0.9378758656286,,,,,,,,,2.17,,3.18,,3.55,,27/08/16
Nice,Lille,1,1,10.5448812035997,,37.5222261635669,2.73,3.1,3.25,2,,0.26849247657726,0.478828076371276,0.252679447051464,,0.732984461055919,1.48436703675096,0.821208202917259,,,,,,,,,2.58,,2.9,,3.06,,27/08/16
Bordeaux,Nantes,1,0,151.070448214653,,55.6967556627129,2.17,3.3,4.2,1,,0.360769263851096,0.488030172655087,0.151200563493817,,0.782869302556879,1.61049956976179,0.63504236667403,,,,,,,,,2.1,,3.18,,3.77,,28/08/16
Monaco,PSG,3,1,-133.038463269983,,55.6967556627129,5,3.85,1.82,1,,0.173509747177548,0.453308813711379,0.373181439111073,,0.86754873588774,1.74523893278881,0.679190219182152,,,,,,,,,4.63,,3.62,,1.77,,28/08/16
SaintEtienne,Toulouse,0,0,230.361982038675,,55.6967556627129,2.2,3.31,3.81,2,,0.403164733552967,0.489787507309522,0.107047759137511,,0.886962413816527,1.62119664919452,0.407851962313917,,,,,,,,,2.14,,3.22,,3.59,,28/08/16
PSG,SaintEtienne,1,1,271.352856188703,,55.6967556627129,1.42,6,12.5,2,,0.421599638360087,0.489986962207785,0.088413399432129,,0.598671486471323,2.93992177324671,1.10516749290161,,,,,,,,,1.32,,5.19,,9.57,,09/09/16
Angers,Dijon,3,1,93.1304619061818,,55.6967556627129,2.34,3.21,3.8,1,,0.324671107964477,0.485388430783519,0.189940461252003,,0.759730392636877,1.5580968628151,0.721773752757612,,,,,,,,,2.25,,3.07,,3.51,,10/09/16
Bastia,Toulouse,2,1,126.363713772358,,55.6967556627129,2.87,3.15,3,1,,0.345840117487788,0.487063870238262,0.167096012273951,,0.99256113718995,1.53425119125052,0.501288036821853,,,,,,,,,2.72,,3,,2.82,,10/09/16
Guingamp,Montpellier,1,1,9.99087464264403,,55.6967556627129,2.55,3.25,3.5,2,,0.268107341115248,0.478769711349397,0.253122947535355,,0.683673719843881,1.55600156188554,0.885930316373744,,,,,,,,,2.36,,3.12,,3.22,,10/09/16
Lille,Monaco,1,4,20.0107618506906,,55.6967556627129,2.66,3.12,3.25,3,,0.275068661574485,0.479791322687622,0.245140015737893,,0.731682639788129,1.49694892678538,0.796705051148152,,,,,,,,,2.53,,2.98,,3.08,,10/09/16
Lorient,Nancy,0,2,86.9961827045031,,42.6408863457258,2.45,3.34,3.5,3,,0.320645412466205,0.485026948623719,0.194327638910076,,0.785581260542203,1.61999000840322,0.680146736185265,,,,,,,,,2.34,,3.14,,3.24,,10/09/16
Lyon,Bordeaux,1,3,210.61926406434,,42.6408863457258,1.75,4.22,5.9,3,,0.393436727139446,0.489525314158978,0.117037958701575,,0.688514272494031,2.06579682575089,0.690523956339295,,,,,,,,,1.67,,3.85,,5.15,,10/09/16
Nantes,Metz,0,3,141.44708279565,,42.6408863457258,1.81,3.65,6.05,3,,0.355043442892615,0.487680073974228,0.157276483133157,,0.642628631635633,1.78003227000593,0.951522722955601,,,,,,,,,1.74,,3.4,,5.38,,11/09/16
Nice,Marseille,3,2,11.6183471293489,,42.6408863457258,2.6,3.28,3.41,1,,0.269238679202387,0.478940529919842,0.251820790877771,,0.700020565926207,1.57092493813708,0.8587088968932,,,,,,,,,2.35,,3.15,,3.21,,11/09/16
Rennes,Caen,2,0,36.2699248978795,,42.6408863457258,2.05,3.52,4.3,1,,0.286324413644818,0.481303708434181,0.232371877921001,,0.586965047971877,1.69418905368832,0.999199075060303,,,,,,,,,1.98,,3.36,,3.93,,11/09/16
Caen,PSG,0,6,-230.648823395815,,42.6408863457258,7.8,4.75,1.55,3,,0.122420200837517,0.415757237265188,0.461822561897294,,0.954877566532635,1.97484687700965,0.715824970940806,,,,,,,,,6.89,,4.4,,1.47,,16/09/16
Bordeaux,Angers,0,1,193.732768934731,,42.6408863457258,1.86,3.68,5.35,3,,0.384674419255229,0.489212137158502,0.126113443586269,,0.715494419814726,1.80030066474329,0.674706923186541,,,,,,,,,1.81,,3.39,,4.79,,17/09/16
Dijon,Metz,0,0,52.9217594029244,,42.6408863457258,2.2,3.42,4.05,2,,0.297756573873611,0.482681536349899,0.21956188977649,,0.655064462521944,1.65077085431666,0.889225653594783,,,,,,,,,2.09,,3.24,,3.7,,17/09/16
Lorient,Lille,1,0,-63.1027023054346,,42.6408863457258,3.32,3.24,2.55,1,,0.217899898762614,0.468761583795614,0.313338517441772,,0.72342766389188,1.51878753149779,0.799013219476519,,,,,,,,,3.08,,3.11,,2.43,,17/09/16
Monaco,Rennes,3,0,145.952709714592,,42.6408863457258,1.82,3.79,5.11,1,,0.357738803573545,0.487848048800995,0.154413147625461,,0.651084622503851,1.84894410495577,0.789051184366104,,,,,,,,,1.76,,3.58,,4.77,,17/09/16
Nancy,Nantes,1,1,12.0208635809854,,42.6408863457258,2.71,3.15,3.79,2,,0.269518462170598,0.478982480822385,0.251499057007016,,0.730395032482322,1.50879481459051,0.953181426056592,,,,,,,,,2.51,,2.95,,3.14,,17/09/16
Toulouse,Guingamp,2,1,62.0040034861106,,42.6408863457258,2.2,3.44,4,1,,0.303933551337193,0.483365887379231,0.212700561283576,,0.668653812941826,1.66277865258455,0.850802245134303,,,,,,,,,2.07,,3.23,,3.79,,17/09/16
Marseille,Lyon,0,0,-4.30444177505183,,42.6408863457258,2.87,3.51,2.74,2,,0.258169685846666,0.477183694725317,0.264646619428017,,0.740946998379932,1.67491476848586,0.725131737232767,,,,,,,,,2.7,,3.3,,2.61,,18/09/16
Montpellier,Nice,1,1,12.6853750032897,,42.6408863457258,2.4,3.3,3.47,2,,0.269980327159572,0.479051480961919,0.25096819187851,,0.647952785182972,1.58086988717433,0.870859625818428,,,,,,,,,2.29,,3.17,,3.29,,18/09/16
SaintEtienne,Bastia,1,0,209.173395894201,,42.6408863457258,1.71,3.78,6.4,1,,0.392702381053455,0.489501754178828,0.117795864767717,,0.671521071601408,1.85031663079597,0.753893534513388,,,,,,,,,1.67,,3.5,,5.84,,18/09/16
Lille,Toulouse,1,2,215.204916427838,,42.6408863457258,2.2,3.28,4.1,3,,0.395745973819571,0.489596065227613,0.114657960952816,,0.870641142403056,1.60587509394657,0.470097639906547,,,,,,,,,2.12,,3.13,,3.76,,20/09/16
PSG,Dijon,3,0,448.444959267737,,42.6408863457258,1.18,10.86,31,1,,0.47873388161768,0.485043339323811,0.036222779058509,,0.564905980308863,5.26757066505659,1.12290615081377,,,,,,,,,1.12,,9.18,,21,,20/09/16
Angers,Caen,2,1,2.47572165136671,,42.6408863457258,2.3,3.27,3.76,1,,0.262882207769141,0.477955454171761,0.259162338059099,,0.604629077869023,1.56291433514166,0.974450391102211,,,,,,,,,2.22,,3.13,,3.48,,21/09/16
Bastia,Nancy,0,0,126.446267807175,,42.6408863457258,2.53,3.1,3.51,2,,0.345891221322298,0.487067475193174,0.167041303484528,,0.875104789945414,1.50990917309884,0.586314975230692,,,,,,,,,2.41,,2.95,,3.3,,21/09/16
Guingamp,Lorient,1,0,49.5060583872007,,42.6408863457258,2.15,3.49,4.05,1,,0.295421850604279,0.482412214584799,0.222165934810923,,0.635156978799199,1.68361862890095,0.899772035984236,,,,,,,,,2.04,,3.33,,3.76,,21/09/16
Lyon,Montpellier,5,1,188.361221617543,,42.6408863457258,1.67,4.31,6.5,1,,0.381802420766756,0.489094790470448,0.129102788762796,,0.637610042680483,2.10799854692763,0.839168126958171,,,,,,,,,1.6,,3.99,,5.61,,21/09/16
Metz,Bordeaux,0,3,-27.7793501136593,,42.6408863457258,3.35,3.35,2.5,3,,0.241916576528292,0.474217014854954,0.283866408616755,,0.810420531369777,1.58862699976409,0.709666021541887,,,,,,,,,3.12,,3.18,,2.37,,21/09/16
Nantes,SaintEtienne,0,0,-56.7823764645327,,42.6408863457258,2.74,3.2,3.27,2,,0.222140825811446,0.469835339528602,0.308023834659953,,0.608665862723361,1.50347308649153,1.00723793933805,,,,,,,,,2.53,,2.95,,3.1,,21/09/16
Nice,Monaco,4,0,-58.5999366970077,,42.6408863457258,3.35,3.39,2.5,1,,0.220918290866699,0.469531204465858,0.309550504667443,,0.740076274403442,1.59171078313926,0.773876261668607,,,,,,,,,3.14,,3.23,,2.34,,21/09/16
Rennes,Marseille,3,2,-17.7323502125578,,42.6408863457258,2.4,3.42,3.4,1,,0.248855552657682,0.475545083331065,0.275599364011253,,0.597253326378436,1.62636418499224,0.937037837638262,,,,,,,,,2.32,,3.24,,3.16,,21/09/16
Toulouse,PSG,2,0,-219.250618801808,,42.6408863457258,7.78,4.57,1.57,1,,0.127637833581889,0.421435445667467,0.450926720750643,,0.9930223452671,1.92595998670033,0.70795495157851,,,,,,,,,6.82,,4.21,,1.5,,23/09/16
Bastia,Guingamp,1,0,93.9112997458874,,42.6408863457258,2.6,3.17,3.3,1,,0.32518113089349,0.485433210876767,0.189385658229743,,0.845470940323074,1.53882327847935,0.624972672158151,,,,,,,,,2.47,,3,,3.14,,24/09/16
Bordeaux,Caen,0,0,137.963556456159,,42.6408863457258,1.91,3.81,4.51,2,,0.352942265247155,0.48754521421161,0.159512520541236,,0.674119726622065,1.85754726614623,0.719401467640972,,,,,,,,,1.85,,3.59,,4.26,,24/09/16
Dijon,Rennes,3,0,-57.2981323099239,,42.6408863457258,2.89,3.31,2.8,1,,0.221793680131581,0.469749414029873,0.308456905838547,,0.640983735580268,1.55487056043888,0.86367933634793,,,,,,,,,2.72,,3.2,,2.66,,24/09/16
Lorient,Lyon,1,0,-60.549502742283,,42.6408863457258,4.33,3.76,1.97,1,,0.21960958596593,0.469200831489935,0.311189582544135,,0.950909507232476,1.76419512640215,0.613043477611947,,,,,,,,,4.02,,3.55,,1.9,,24/09/16
Monaco,Angers,2,1,216.525312969482,,42.6408863457258,1.7,3.97,6.35,1,,0.396405322081354,0.489615323129323,0.113979354789322,,0.673889047538303,1.94377283282341,0.723768902912196,,,,,,,,,1.64,,3.69,,5.75,,24/09/16
Montpellier,Metz,0,1,140.440797086144,,42.6408863457258,1.78,3.97,5.8,3,,0.354438010103467,0.487641567502175,0.157920422394358,,0.630899657984171,1.93593702298363,0.915938449887277,,,,,,,,,1.69,,3.69,,5.15,,24/09/16
Marseille,Nantes,2,1,107.895658561823,,42.6408863457258,2.06,3.4,4.39,1,,0.334217190073082,0.486189713986986,0.179593095939932,,0.68848741155055,1.65304502755575,0.788413691176299,,,,,,,,,1.99,,3.25,,4.06,,25/09/16
Nancy,Nice,0,1,-52.3390767264775,,42.6408863457258,2.7,3.28,3.13,3,,0.225139030831083,0.470563399328162,0.304297569840755,,0.607875383243925,1.54344794979637,0.952451393601563,,,,,,,,,2.52,,3.13,,2.94,,25/09/16
SaintEtienne,Lille,3,1,103.540050668631,,42.6408863457258,2.45,3.2,3.53,1,,0.331423313952058,0.485963165615333,0.182613520432609,,0.811987119182542,1.55508212996906,0.644625727127111,,,,,,,,,2.35,,3.06,,3.31,,25/09/16
Rennes,Guingamp,1,0,84.9374739396199,,42.6408863457258,2.16,3.37,4.34,1,,0.319287044362904,0.484901718283664,0.195811237353431,,0.689660015823874,1.63411879061595,0.849820770113891,,,,,,,,,2.06,,3.2,,3.92,,30/09/16
Caen,Toulouse,1,0,85.1815011504571,,42.6408863457258,2.75,3.24,3.06,1,,0.319448244248908,0.484916666581418,0.195635089169674,,0.878482671684498,1.5711299997238,0.598643372859201,,,,,,,,,2.6,,3.09,,2.88,,01/10/16
Dijon,Montpellier,3,3,-36.3362429159799,,42.6408863457258,2.7,3.22,3.11,2,,0.236036634447257,0.473012253897886,0.290951111654857,,0.637298913007595,1.52309945755119,0.904857957246604,,,,,,,,,2.58,,3.06,,2.93,,01/10/16
Lille,Nancy,1,0,183.262939658345,,42.6408863457258,1.92,3.42,5.3,1,,0.379039068949403,0.488975307827272,0.131985623223325,,0.727755012382855,1.67229555276927,0.699523803083622,,,,,,,,,1.86,,3.24,,4.82,,01/10/16
Metz,Monaco,0,7,-159.546228943312,,42.6408863457258,4.74,3.81,1.91,3,,0.158238640891481,0.445320766662785,0.396440592445734,,0.750051157825619,1.69667212098521,0.757201531571352,,,,,,,,,4.43,,3.57,,1.82,,01/10/16
Nantes,Bastia,1,0,72.9686924980124,,42.6408863457258,2.1,3.29,4.87,1,,0.311322069061857,0.484133256372187,0.204544674565956,,0.653776345029901,1.59279841346449,0.996132565136205,,,,,,,,,1.97,,3.12,,4.41,,01/10/16
PSG,Bordeaux,2,0,307.994981439115,,42.6408863457258,1.3,6.75,15,1,,0.436153334206786,0.489775062826159,0.074071602967054,,0.566999334468822,3.30598167407658,1.11107404450582,,,,,,,,,1.25,,5.99,,11.95,,01/10/16
Angers,Marseille,1,1,-49.0075607305241,,42.6408863457258,2.7,3.2,3.11,2,,0.227395484392174,0.47109519780139,0.301509317806436,,0.613967807858869,1.50750463296445,0.937693978378016,,,,,,,,,2.59,,3.06,,2.92,,02/10/16
Lyon,SaintEtienne,2,0,128.960755493639,,42.6408863457258,1.8,4,5.95,1,,0.347443995781605,0.487176029099487,0.165379975118908,,0.62539919240689,1.94870411639795,0.984010851957501,,,,,,,,,1.71,,3.64,,5.1,,02/10/16
Nice,Lorient,2,1,144.552311495484,,42.6408863457258,1.91,3.81,4.85,1,,0.356903777041639,0.4877966128882,0.155299610070161,,0.681686214149531,1.85850509510404,0.753203108840281,,,,,,,,,1.84,,3.57,,4.36,,02/10/16
Nice,Lyon,2,0,39.8205788987111,,42.6408863457258,3.05,3.6,2.6,1,,0.288771866467324,0.481611453834061,0.229616679698615,,0.880754192725339,1.73380123380262,0.597003367216399,,,,,,,,,2.85,,3.38,,2.45,,14/10/16
Toulouse,Monaco,3,1,-74.3234472022118,,42.6408863457258,3.1,3.37,2.67,1,,0.210447036456077,0.466739653982586,0.322813309561337,,0.652385813013838,1.57291263392132,0.861911536528769,,,,,,,,,2.86,,3.2,,2.53,,14/10/16
Bastia,Angers,1,2,128.4356827084,,42.6408863457258,2.67,3.15,3.4,3,,0.34712035407444,0.487153560031376,0.165726085894184,,0.926811345378755,1.53453371409883,0.563468692040227,,,,,,,,,2.54,,2.86,,3.18,,15/10/16
Guingamp,Lille,1,0,-27.7007082448845,,42.6408863457258,2.7,3.2,3.24,1,,0.241970756129186,0.474227766301305,0.283801477569509,,0.653321041548802,1.51752885216418,0.919516787325209,,,,,,,,,2.51,,3.02,,3.04,,15/10/16
Lorient,Nantes,1,2,70.1187880002824,,42.6408863457258,2.7,3.2,3.1,3,,0.309409562463355,0.483939794191221,0.206650643345424,,0.835405818651059,1.54860734141191,0.640616994370814,,,,,,,,,2.54,,3.06,,2.95,,15/10/16
Montpellier,Caen,3,2,48.5013107090942,,42.6408863457258,2.1,3.5,4.5,1,,0.294733970704175,0.48233171626204,0.222934313033785,,0.618941338478768,1.68816100691714,1.00320440865203,,,,,,,,,1.93,,3.38,,4.13,,15/10/16
Nancy,PSG,1,2,-285.874785586669,,42.6408863457258,12.18,5.2,1.42,3,,0.099942188395455,0.381931295430548,0.518126516173997,,1.21729585465664,1.98604273623885,0.735739652967076,,,,,,,,,9.92,,4.77,,1.34,,15/10/16
Marseille,Metz,1,0,165.867834855135,,42.6408863457258,1.55,4.79,7.5,1,,0.369340168360636,0.488506528475523,0.142153303163841,,0.572477260958986,2.33994627139776,1.06614977372881,,,,,,,,,1.47,,4.42,,6.65,,16/10/16
Rennes,Bordeaux,1,1,38.7676309700994,,42.6408863457258,2.5,3.3,3.31,2,,0.288046559284676,0.48152100282958,0.230432437885744,,0.720116398211689,1.58901930933761,0.762731369401814,,,,,,,,,2.41,,3.13,,3.09,,16/10/16
SaintEtienne,Dijon,1,1,288.941931607065,,42.6408863457258,1.8,3.67,5.84,2,,0.428803400847386,0.489931626774393,0.081264972378221,,0.771846121525295,1.79804907026202,0.474587438688807,,,,,,,,,1.73,,3.52,,5.12,,16/10/16
Monaco,Montpellier,6,2,172.848619077033,,42.6408863457258,1.7,4.01,6.4,1,,0.373282170116346,0.488706195625806,0.138011634257848,,0.634579689197788,1.95971184445948,0.883274459250227,,,,,,,,,1.64,,3.83,,5.52,,21/10/16
Angers,Toulouse,0,0,60.7679233017013,,42.6408863457258,2.7,3.1,3.15,2,,0.303095708383859,0.483275404111137,0.213628887505004,,0.818358412636418,1.49815375274452,0.672930995640764,,,,,,,,,2.57,,2.99,,2.99,,22/10/16
Bordeaux,Nancy,1,1,167.8640650241,,42.6408863457258,1.88,3.5,5.35,2,,0.370474160737552,0.488565232557677,0.140960606704771,,0.696491422186597,1.70997831395187,0.754139245870527,,,,,,,,,1.82,,3.37,,4.75,,22/10/16
Dijon,Lorient,1,0,14.3907127797245,,42.6408863457258,2.28,3.37,3.8,1,,0.271165439539112,0.479227103721167,0.249607456739721,,0.618257202149175,1.61499533954033,0.948508335610941,,,,,,,,,2.17,,3.27,,3.44,,22/10/16
Lille,Bastia,2,1,201.312082327722,,42.6408863457258,1.81,3.5,6.3,1,,0.388657462176957,0.489363050216697,0.121979487606346,,0.703470006540293,1.71277067575844,0.768470771919977,,,,,,,,,1.74,,3.36,,5.46,,22/10/16
Lyon,Guingamp,1,3,246.370759252505,,42.6408863457258,1.62,4.3,7.2,3,,0.410644762850951,0.489920211453381,0.099435025695669,,0.66524451581854,2.10665690924954,0.715932185008814,,,,,,,,,1.54,,4.06,,6.2,,22/10/16
Nantes,Rennes,1,2,26.2027314281854,,42.6408863457258,2.35,3.15,3.8,3,,0.279362968506514,0.480387799358668,0.240249232134818,,0.656502975990308,1.5132215679798,0.912947082112308,,,,,,,,,2.25,,3.03,,3.52,,22/10/16
Caen,SaintEtienne,0,2,-23.2578433204383,,42.6408863457258,2.8,3.17,3.04,3,,0.245035283699276,0.474825936202487,0.280138780098237,,0.686098794357973,1.50519821776188,0.85162189149864,,,,,,,,,2.65,,3.04,,2.82,,23/10/16
Metz,Nice,2,4,-68.1830290797302,,42.6408863457258,3.81,3.53,2.14,3,,0.214512856347039,0.467864907878302,0.317622235774659,,0.817293982682219,1.65156312481041,0.67971158455777,,,,,,,,,3.58,,3.36,,2.06,,23/10/16
PSG,Marseille,0,0,287.325986097444,,42.6408863457258,1.35,6.4,13,2,,0.42815863958325,0.489940258179865,0.081901102236884,,0.578014163437388,3.13561765235114,1.0647143290795,,,,,,,,,1.28,,5.67,,10.34,,23/10/16
Lille,PSG,0,1,-117.724374138148,,42.6408863457258,7.2,4.15,1.64,3,,0.182760853942643,0.45732897999424,0.359910166063117,,1.31587814838703,1.8979152669761,0.590252672343511,,,,,,,,,6.23,,3.86,,1.58,,28/10/16
Bastia,Dijon,0,0,174.870108643221,,42.6408863457258,2.36,3.2,3.83,2,,0.374411308312866,0.488761099168956,0.136827592518178,,0.883610687618364,1.56403551734066,0.524049679344622,,,,,,,,,2.26,,3.05,,3.5,,29/10/16
Guingamp,Angers,1,0,73.9646172189314,,42.6408863457258,2.5,3.25,3.6,1,,0.311989030603913,0.48419989347434,0.203811075921746,,0.779972576509783,1.57364965379161,0.733719873318287,,,,,,,,,2.32,,3.06,,3.35,,29/10/16
Lorient,Montpellier,2,2,24.5252796338953,,42.6408863457258,2.4,3.4,3.42,2,,0.278200387101112,0.480228760987288,0.2415708519116,,0.667680929042668,1.63277778735678,0.826172313537672,,,,,,,,,2.31,,3.22,,3.19,,29/10/16
Nancy,Caen,2,0,-5.08353820176762,,42.6408863457258,2.23,3.21,4.16,1,,0.257628445272996,0.477092685191169,0.265278869535834,,0.574511432958782,1.53146751946365,1.10356009726907,,,,,,,,,2.15,,3.08,,3.75,,29/10/16
SaintEtienne,Monaco,1,1,31.9037089374935,,42.6408863457258,2.86,3.25,2.8,2,,0.283308844298999,0.480914469140224,0.235776686560777,,0.810263294695137,1.56297202470573,0.660174722370175,,,,,,,,,2.7,,3.14,,2.71,,29/10/16
Toulouse,Lyon,1,2,21.3630410297378,,42.6408863457258,2.83,3.38,2.7,3,,0.276007139931182,0.479923808092753,0.244069051976065,,0.781100206005246,1.6221424713535,0.658986440335375,,,,,,,,,2.74,,3.25,,2.6,,29/10/16
Marseille,Bordeaux,0,0,66.3576372621151,,42.6408863457258,2.2,3.5,4.05,2,,0.306876877366225,0.483678085929997,0.209445036703778,,0.675129130205696,1.69287330075499,0.8482523986503,,,,,,,,,2.08,,3.32,,3.63,,30/10/16
Nice,Nantes,4,1,143.905868163916,,42.6408863457258,2.02,3.4,4.75,1,,0.35651748648109,0.487772635102769,0.155709878416141,,0.720165322691802,1.65842695934942,0.739621922476668,,,,,,,,,1.94,,3.27,,4.24,,30/10/16
Rennes,Metz,1,0,147.172124936696,,42.6408863457258,1.65,4.1,6.81,1,,0.358463899853515,0.487892274267082,0.153643825879403,,0.591465434758299,2.00035832449504,1.04631445423873,,,,,,,,,1.59,,3.83,,5.98,,30/10/16
Montpellier,Marseille,3,1,-15.8391685816559,,42.6408863457258,2.8,3.3,2.95,1,,0.250166454778496,0.475785318982807,0.274048226238697,,0.700466073379789,1.57009155264326,0.808442267404155,,,,,,,,,2.64,,3.12,,2.82,,04/11/16
Angers,Lille,1,0,-41.4964500166334,,42.6408863457258,2.6,3.1,3.55,1,,0.232507167069878,0.47225128769642,0.295241545233702,,0.604518634381682,1.4639789918589,1.04810748557964,,,,,,,,,2.4,,2.97,,3.3,,05/11/16
Bordeaux,Lorient,2,1,165.43235135248,,33.2197075558877,1.87,3.65,5.14,1,,0.36909207213926,0.48849354948779,0.14241437837295,,0.690202174900417,1.78300145563043,0.732009904836963,,,,,,,,,1.8,,3.51,,4.66,,05/11/16
