Monaco,Brest,2,0,173.96416422,,,,,,1,0,0,0
Lorient,SaintEtienne,2,1,-39.56590801,,,,,,1,0,0,0
Rennes,Nice,1,2,54.086324383,,,,,,3,0,0,0
Reims,Montpellier,0,0,17.777378476,,,,,,2,0,0,0
Nimes,Nantes,1,1,-19.14303652,,,,,,2,0,0,0
Angers,Lens,2,2,28.038958743,,,,,,2,0,0,0
Lille,Strasbourg,1,1,182.09318874,,,,,,2,0,0,0
Marseille,Lyon,1,1,-94.67384332,,,,,,2,0,0,0
SaintEtienne,Lens,2,3,62.039012731,,,,,,3,0,0,0
Lyon,Rennes,1,0,60.333502528,,,,,,1,0,0,0
Nice,Nimes,2,1,55.643977022,,,,,,1,0,0,0
Brest,Dijon,3,1,148.1320469,,,,,,1,0,0,0
Metz,Angers,0,1,-12.89568523,,,,,,3,0,0,0
Montpellier,Lorient,1,1,161.32276375,,,,,,2,0,0,0
Lille,Marseille,2,0,69.202481708,,,,,,1,0,0,0
Bordeaux,PSG,0,1,-250.4944931,,,,,,3,0,0,0
Nantes,Reims,1,2,-25.24258603,,,,,,3,0,0,0
Strasbourg,Monaco,1,0,-23.42767341,,,,,,1,0,0,0
Marseille,Rennes,1,0,7.2119260721,,,,,,1,0,0,0
Reims,Lyon,1,1,-131.1570353,,,,,,2,0,0,0
Marseille,Brest,3,1,184.31015308,,,,,,1,0,0,0
Angers,SaintEtienne,0,1,15.78569766,,,,,,3,0,0,0
Nimes,Montpellier,1,1,-66.45692271,,,,,,2,0,0,0
Rennes,Strasbourg,1,0,74.22317503,,,,,,1,0,0,0
Lorient,Nice,1,1,-52.96828686,,,,,,2,0,0,0
Dijon,Bordeaux,1,3,-63.67315797,,,,,,3,0,0,0
Lens,Metz,2,2,-42.55391131,,,,,,2,0,0,0
Monaco,Lille,0,0,-32.72407591,,,,,,2,0,0,0
SaintEtienne,Monaco,0,4,19.623594806,,,,,,3,0,0,0
PSG,Nantes,1,2,282.89405929,,,,,,3,0,0,0
Metz,Rennes,1,3,-83.40295805,,,,,,3,0,0,0
Nice,Marseille,3,0,-62.50008977,,,,,,1,0,0,0
Strasbourg,Lens,1,2,16.800534988,,,,,,3,0,0,0
Brest,Angers,0,0,18.945049745,,,,,,2,0,0,0
Montpellier,Bordeaux,3,1,59.081746382,,,,,,1,0,0,0
Nantes,Lorient,1,1,69.773762655,,,,,,2,0,0,0
Dijon,Reims,0,1,-100.0451705,,,,,,3,0,0,0
Lyon,PSG,2,4,-96.86433174,,,,,,3,0,0,0
Lille,Nimes,1,2,220.2387751,,,,,,3,0,0,0
Monaco,Metz,4,0,63.878529859,,,,,,1,0,0,0
PSG,Lille,0,1,117.22520061,,,,,,3,0,0,0
Lens,Lyon,1,1,-178.6125776,,,,,,2,0,0,0
Lorient,Brest,1,0,79.804213821,,,,,,1,0,0,0
Angers,Montpellier,1,1,-18.29225839,,,,,,2,0,0,0
Bordeaux,Strasbourg,2,3,7.9246811477,,,,,,3,0,0,0
Reims,Rennes,2,2,-28.83687254,,,,,,2,0,0,0
Marseille,Dijon,2,0,224.33009564,,,,,,1,0,0,0
Nimes,SaintEtienne,0,2,-49.50745475,,,,,,3,0,0,0
Nantes,Nice,1,2,-54.96192771,,,,,,3,0,0,0
Strasbourg,PSG,1,4,-250.4585604,,,,,,3,0,0,0
Metz,Lille,0,2,-163.281382,,,,,,3,0,0,0
Nice,Reims,0,0,4.7971095982,,,,,,2,0,0,0
SaintEtienne,Bordeaux,4,1,32.408602763,,,,,,1,0,0,0
Rennes,Nantes,1,0,80.745383089,,,,,,1,0,0,0
Montpellier,Marseille,3,3,-3.534621716,,,,,,2,0,0,0
Brest,Nimes,1,1,65.893992079,,,,,,2,0,0,0
Monaco,Dijon,3,0,233.02161136,,,,,,1,0,0,0
Lens,Lorient,4,1,82.553985848,,,,,,1,0,0,0
Lyon,Angers,3,0,130.10982257,,,,,,1,0,0,0
Angers,Rennes,0,3,-68.0250935,,,,,,3,0,0,0
Lille,Montpellier,1,1,134.24961139,,,,,,2,0,0,0
PSG,SaintEtienne,3,2,210.98362318,,,,,,1,0,0,0
Marseille,Lorient,3,2,197.60073606,,,,,,1,0,0,0
Brest,Lens,1,1,20.735822355,,,,,,2,0,0,0
Dijon,Nice,2,0,-124.8619958,,,,,,1,0,0,0
Reims,Metz,0,0,23.559707722,,,,,,2,0,0,0
Nimes,Strasbourg,1,1,-42.41527475,,,,,,2,0,0,0
Reims,Marseille,1,3,-29.77762578,,,,,,3,0,0,0
Bordeaux,Monaco,0,3,-48.32423144,,,,,,3,0,0,0
Nantes,Lyon,1,2,-194.3248063,,,,,,3,0,0,0
SaintEtienne,Brest,1,2,141.46719429,,,,,,3,0,0,0
Metz,PSG,1,3,-291.3250758,,,,,,3,0,0,0
Lorient,Bordeaux,4,1,4.3706471269,,,,,,1,0,0,0
Rennes,Dijon,5,1,216.06311881,,,,,,1,0,0,0
Nice,Montpellier,3,1,10.045242343,,,,,,1,0,0,0
Lens,Nimes,2,1,33.409102082,,,,,,1,0,0,0
Strasbourg,Nantes,1,2,17.514807377,,,,,,3,0,0,0
Angers,Monaco,0,1,-41.39710906,,,,,,3,0,0,0
Marseille,Strasbourg,1,1,114.61131986,,,,,,2,0,0,0
Lyon,Lille,2,3,7.9740036142,,,,,,3,0,0,0
Bordeaux,Rennes,1,0,-108.3216925,,,,,,1,0,0,0
Lille,Nice,2,0,124.52321119,,,,,,1,0,0,0
Lorient,Angers,2,0,-8.10932037,,,,,,1,0,0,0
PSG,Lens,2,1,222.39685223,,,,,,1,0,0,0
Dijon,Metz,1,5,-92.64626538,,,,,,3,0,0,0
Brest,Nantes,1,4,35.142124129,,,,,,3,0,0,0
Nimes,Reims,2,2,-78.7279739,,,,,,2,0,0,0
Montpellier,SaintEtienne,1,2,58.010856571,,,,,,3,0,0,0
Lens,Lille,0,3,-142.499994,,,,,,3,0,0,0
Monaco,Lyon,2,3,-62.48411756,,,,,,3,0,0,0
Nantes,Bordeaux,3,0,-11.87355744,,,,,,1,0,0,0
SaintEtienne,Marseille,1,0,-60.67326194,,,,,,1,0,0,0
Nice,Brest,3,2,136.00801492,,,,,,1,0,0,0
Lyon,Lorient,4,1,241.80133668,,,,,,1,0,0,0
Angers,Dijon,3,0,127.23513498,,,,,,1,0,0,0
Metz,Nimes,0,3,6.0944756608,,,,,,3,0,0,0
Strasbourg,Montpellier,2,3,-23.95712145,,,,,,3,0,0,0
Rennes,PSG,1,1,-178.1193065,,,,,,2,0,0,0
Reims,Monaco,0,1,-11.12217536,,,,,,3,0,0,0
Nice,Strasbourg,0,2,56.063884902,,,,,,3,0,0,0
Monaco,Rennes,2,1,30.380616127,,,,,,1,0,0,0
Nimes,Lyon,2,5,-222.4304111,,,,,,3,0,0,0
Lorient,Metz,2,1,-19.14938813,,,,,,1,0,0,0
Dijon,Nantes,0,4,-83.83469991,,,,,,3,0,0,0
PSG,Reims,4,0,208.87385442,,,,,,1,0,0,0
Montpellier,Brest,0,0,156.56229489,,,,,,2,0,0,0
Marseille,Angers,3,2,105.28213863,,,,,,1,0,0,0
Lille,SaintEtienne,0,0,134.11192964,,,,,,2,0,0,0
Bordeaux,Lens,3,0,-21.20492407,,,,,,1,0,0,0
Rennes,Nimes,2,0,120.14478278,,,,,,1,0,0,0
SaintEtienne,Dijon,0,1,180.75472151,,,,,,3,0,0,0
Lyon,Nice,2,3,124.06520003,,,,,,3,0,0,0
Brest,PSG,0,2,-239.4161758,,,,,,3,0,0,0
Angers,Lille,1,2,-165.7918936,,,,,,3,0,0,0
Reims,Bordeaux,1,2,59.829115911,,,,,,3,0,0,0
Lens,Monaco,0,0,-51.14817607,,,,,,2,0,0,0
Nantes,Montpellier,1,2,-50.20049066,,,,,,3,0,0,0
Strasbourg,Lorient,1,1,86.921143058,,,,,,2,0,0,0
Metz,Marseille,1,1,-116.1436351,,,,,,2,0,0,0
