Angers,Bordeaux,18.9923945,0.3330089729,0.3684699847,0.2985210423,,2.35,3.15,3.7,3,0.782571086315,1.160680451805,1.10452785651,,96.3845377029736,1.98400736866546
Lens,PSG,-300.2241412,0.1359873865,0.0983120256,0.7657005878,,5.1,4.1,1.75,1,0.69353567115,0.40307930496,1.33997602865,,96.3845377029736,1.98400736866546
Bordeaux,Lyon,-141.1389964,0.2113238056,0.3124690418,0.4762071525,,4.4,3.65,2.05,2,0.92982474464,1.14051200257,0.976224662625,,96.3845377029736,1.98400736866546
Montpellier,Nice,77.236905346,0.4397566779,0.2783270266,0.2819162954,,2.2,3.45,3.75,1,0.96746469138,0.96022824177,1.05718610775,,96.3845377029736,1.98400736866546
SaintEtienne,Strasbourg,107.15564621,0.5114559061,0.2125377383,0.2760063555,,2.15,3.4,3.9,1,1.099630198115,0.72262831022,1.07642478645,,92.8079597005703,1.96758522520369
Lille,Metz,166.41622992,0.6444895184,0.1082382866,0.2472721949,,1.57,4.1,7.85,1,1.011848543888,0.44377697506,1.941086729965,,98.0420997289249,1.99141260379302
Lorient,Lens,48.949841526,0.3812336247,0.3311480226,0.2876183526,,2.4,3.35,3.6,3,0.91496069928,1.10934587571,1.03542606936,,98.0420997289249,1.99141260379302
Angers,Reims,-16.79733573,0.2914317594,0.3875496248,0.3210186157,,2.35,3.05,4.5,1,0.68486463459,1.18202635564,1.44458377065,,87.7061739569646,1.94303016601217
Dijon,Brest,61.09652582,0.4048782922,0.3102933814,0.2848283263,,2.8,3.3,3.05,3,1.13365921816,1.02396815862,0.868726395215,,78.6309455591384,1.89559349821042
Nimes,Rennes,-57.64727829,0.2579919839,0.3824868961,0.3595211199,,3.4,3.3,2.3,3,0.87717274526,1.26220675713,0.82689857577,,73.2373195753973,1.86473244110595
PSG,Marseille,165.45152693,0.6426595895,0.1093972258,0.2479431846,,1.53,5.5,7.75,3,0.983269171935,0.6016847419,1.92155968065,,61.3890070967061,1.78809060917589
Monaco,Nantes,29.692985039,0.3486370142,0.357502609,0.2938603767,,1.91,3.7,4.6,1,0.665896697122,1.3227596533,1.35175773282,,61.3890070967061,1.78809060917589
Montpellier,Lyon,-18.39597258,0.2898913351,0.3878347417,0.3222739231,,3.75,3.7,2.13,1,1.087092506625,1.43498854429,0.686443456203,,50.6419828626935,1.70451070193558
Marseille,SaintEtienne,72.67736239,0.4295385821,0.2877725066,0.2826889112,,1.85,3.6,5.25,3,0.794646376885,1.03598102376,1.4841167838,,50.6419828626935,1.70451070193558
Lyon,Nimes,195.77182099,0.6942550169,0.0807931822,0.2249518008,,1.38,6.5,12.5,2,0.958071923322,0.5251556843,2.81189751,,71.0641393706293,1.85165050083787
PSG,Metz,286.5597247,0.7961751533,0.0508537752,0.1529710714,,1.26,12,27,1,1.003180693158,0.6102453024,4.1302189278,,71.0641393706293,1.85165050083787
Lens,Bordeaux,-34.3608188,0.2756627314,0.3883830475,0.335954221,,2.75,3.17,3.45,1,0.75807251135,1.231174260575,1.15904206245,,71.0641393706293,1.85165050083787
Nice,PSG,-163.8068193,0.2007949694,0.2836561165,0.515548914,,10,5.9,1.4,3,2.007949694,1.67357108735,0.7217684796,,60.0019897692629,1.77816565257502
Rennes,Monaco,135.28304344,0.5790769469,0.1551391545,0.2657838985,,2.42,3.6,3.3,1,1.401366211498,0.5585009562,0.87708686505,,60.0019897692629,1.77816565257502
Montpellier,Angers,126.92676793,0.559543244,0.1709828381,0.2694739178,,2.04,3.55,4.4,1,1.14146821776,0.606989075255,1.18568523832,,81.2157440009072,1.90964022714675
Brest,Lorient,72.001883681,0.4280477999,0.2891468897,0.2828053103,,2.36,3.4,3.25,1,1.010192807764,0.98309942498,0.919117258475,,77.7618118077901,1.89076637086059
Metz,Reims,-47.49392203,0.2653109927,0.385958413,0.3487305942,,,,,1,0,0,0,,74.021100644249,1.86935553847552
Strasbourg,Dijon,145.11415726,0.6010953361,0.1381944985,0.2607101653,,,,,1,0,0,0,,74.021100644249,1.86935553847552
Nantes,SaintEtienne,-19.03299577,0.2892838205,0.387936167,0.3227800124,,,,,2,0,0,0,,74.021100644249,1.86935553847552
Marseille,Lille,4.6484056192,0.3145487569,0.3792076869,0.3062435561,,2.52,3.25,3.3,2,0.792662867388,1.232424982425,1.01060373513,,74.021100644249,1.86935553847552
SaintEtienne,Rennes,6.1912648914,0.3164081533,0.3782618283,0.3053300183,,3.25,3.3,2.5,3,1.028326498225,1.24826403339,0.76332504575,,100.246367606123,2.00106864506083
Marseille,Metz,107.36589629,0.5119734758,0.2120750484,0.2759514757,,1.65,4,6.5,2,0.84475623507,0.8483001936,1.79368459205,,84.002875838617,1.92429415438882
Lille,Nantes,160.73920625,0.6335348908,0.1153212738,0.2511438353,,1.69,4,6.2,1,1.070673965452,0.4612850952,1.55709177886,,84.002875838617,1.92429415438882
Bordeaux,Nice,-22.1750592,0.2863385858,0.3883363503,0.3253250638,,2.18,3.4,3.9,2,0.624218117044,1.32034359102,1.26876774882,,84.002875838617,1.92429415438882
Angers,Brest,95.033298808,0.4817441755,0.2394940466,0.2787617778,,2.25,3.3,3.75,1,1.083924394875,0.79033035378,1.04535666675,,120.752814608807,2.0818972624449
Monaco,Strasbourg,79.804009624,0.4456219727,0.2728921742,0.281485853,,1.75,4,5.3,1,0.779838452225,1.0915686968,1.4918750209,,125.097276797179,2.0972478557779
Dijon,Montpellier,-10.70244047,0.2975210236,0.386051811,0.3164271653,,5.2,3.9,1.8,2,1.54710932272,1.5056020629,0.56956889754,,113.014897033107,2.05313569368568
Nimes,Lens,65.077690507,0.4131336928,0.3028152639,0.2840510432,,3.55,3.5,2.3,2,1.46662460944,1.05985342365,0.65331739936,,113.014897033107,2.05313569368568
Reims,PSG,-209.9403869,0.179822449,0.2180411596,0.6021363913,,14,7.25,1.25,3,2.517514286,1.5807984071,0.752670489125,,96.0684290611809,1.98258068905038
Nice,Nantes,91.831109213,0.4739957182,0.2466234245,0.2793808572,,2.4,3.35,3.45,1,1.13758972368,0.826188472075,0.96386395734,,96.0684290611809,1.98258068905038
Lens,SaintEtienne,-38.11149113,0.2725940004,0.3879409861,0.3394650134,,2.17,3.75,5,1,0.591528980868,1.454778697875,1.697325067,,104.292808932037,2.01825436452623
Lorient,Lyon,-157.1266905,0.2038599237,0.2924671769,0.5036728993,,5,4,1.77,2,1.0192996185,1.1698687076,0.891501031761,,104.292808932037,2.01825436452623
Montpellier,Nimes,176.64343579,0.6631029778,0.0970289809,0.2398680412,,1.72,3.95,5.3,3,1.140537121816,0.383264474555,1.27130061836,,139.33793617931,2.14406937364096
PSG,Angers,276.77156946,0.7877626297,0.0521096757,0.1601276945,,1.12,12,26,1,0.882294145264,0.6253161084,4.163320057,,170.137629047952,2.23080037640255
Brest,Monaco,28.331581437,0.3465541879,0.3590428347,0.2944029773,,3.15,3.9,2.37,1,1.091645691885,1.40026705533,0.697735056201,,170.137629047952,2.23080037640255
Bordeaux,Dijon,122.64713199,0.5493053731,0.1795531126,0.2711415142,,1.7,3.85,5.8,1,0.93381913427,0.69127948351,1.57262078236,,170.137629047952,2.23080037640255
Rennes,Reims,113.63200648,0.5273764819,0.1984403801,0.2741831379,,1.81,3.78,5.7,2,0.954551432239,0.750104636778,1.56284388603,,170.137629047952,2.23080037640255
Lyon,Marseille,11.885466693,0.323526967,0.3743409674,0.3021320655,,1.83,3.94,6,2,0.59205434961,1.474903411556,1.812792393,,170.137629047952,2.23080037640255
Dijon,Rennes,-118.4026856,0.222437763,0.3378027341,0.4397595028,,5.25,3.1,1.7,2,1.16779825575,1.04718847571,0.74759115476,,170.137629047952,2.23080037640255
Nimes,PSG,-258.8139496,0.1566723194,0.1482599169,0.6950677636,,8.75,6.2,1.34,3,1.37088279475,0.91921148478,0.931390803224,,198.225167811402,2.29715879418407
Strasbourg,Lille,-43.68400728,0.2682037899,0.3869107156,0.3448854944,,4,3.32,2.25,3,1.0728151596,1.284543575792,0.7759923624,,198.225167811402,2.29715879418407
Strasbourg,Lyon,-92.21141676,0.2364131316,0.3616108557,0.4019760126,,5,3.8,1.91,3,1.182065658,1.37412125166,0.767774184066,,164.465654837308,2.21607521856584
Marseille,Bordeaux,71.693899726,0.4273701201,0.2897712681,0.2828586117,,2.25,3.35,3.8,1,0.961582770225,0.970733748135,1.07486272446,,164.465654837308,2.21607521856584
Angers,Metz,56.381029716,0.3954183918,0.3187539235,0.2858276846,,,,,2,0,0,0,,157.374080002074,2.19693320426801
Monaco,Montpellier,70.700154807,0.4251923284,0.291776002,0.2830316695,,1.92,3.9,4.3,2,0.816369270528,1.1379264078,1.21703617885,,157.374080002074,2.19693320426801
Nantes,Brest,90.778953941,0.4714642873,0.2489587281,0.2795769845,,2.25,3.6,3.3,1,1.060794646425,0.89625142116,0.92260404885,,203.116624791323,2.30774547121205
Metz,Lorient,69.041614953,0.4215881257,0.2950872425,0.2833246317,,,,,1,0,0,0,,201.467230341044,2.3042044160383
SaintEtienne,Nice,53.539467157,0.3898888066,0.3236326504,0.2864785429,,2.97,3.35,2.77,3,1.157969755602,1.08416937884,0.793545563833,,201.467230341044,2.3042044160383
Rennes,Angers,134.13520871,0.5764344696,0.1572405393,0.266324991,,2.35,3.45,3.87,3,1.35462100356,0.542479860585,1.03067771517,,182.432370790873,2.26110190202152
Lorient,Marseille,-159.4261187,0.2028021447,0.2894619919,0.5077358633,,2.82,3.3,2.87,3,0.571902048054,0.95522457327,1.457201927671,,140.761437404334,2.14848369304226
Lille,Lens,220.83371283,0.7288356391,0.066734036,0.2044303248,,2.05,3.3,4.5,1,1.494113060155,0.2202223188,0.9199364616,,193.086094664025,2.28575099864666
PSG,Dijon,400.90837938,0.8679479966,0.0457098737,0.0863421296,,1.1,13.5,28,1,0.95474279626,0.61708329495,2.4175796288,,274.594834121095,2.43869236271208
Montpellier,Reims,101.79961415,0.4982815249,0.22440195,0.277316525,,,,,3,0,0,0,,274.594834121095,2.43869236271208
Brest,Strasbourg,59.368515995,0.4013710336,0.3134452416,0.2851837247,,2.39,3.6,3.1,3,0.959276770304,1.12840286976,0.88406954657,,274.594834121095,2.43869236271208
Metz,SaintEtienne,-27.5262638,0.2815103546,0.3886445479,0.3298450974,,2.15,3.4,4,1,0.60524726239,1.32139146286,1.3193803896,,245.550886081142,2.39014150564114
Bordeaux,Nimes,37.135584572,0.360531624,0.3483266828,0.2911416931,,,,,1,0,0,0,,200.827104948842,2.30282232767267
Lyon,Monaco,171.64184018,0.6541784239,0.1022696234,0.2435519526,,1.84,4.1,4.4,1,1.203688299976,0.41930545594,1.07162859144,,200.827104948842,2.30282232767267
Rennes,Brest,191.07548339,0.6870238875,0.0842671788,0.2287089336,,1.98,4,4.2,1,1.36030729725,0.3370687152,0.96057752112,,232.424142186756,2.36628123677309
SaintEtienne,Montpellier,80.614846478,0.447490293,0.2711599768,0.2813497301,,2.7,3.45,3.15,3,1.2082237911,0.93550191996,0.886251649815,,302.71559127089,2.48103478973271
Reims,Lorient,131.96346752,0.5713975958,0.1612834583,0.2673189458,,2.2,3.4,3.7,3,1.25707471076,0.54836375822,0.98908009946,,276.598583720863,2.44184995204304
Reims,Strasbourg,60.873752854,0.4044235277,0.3107029856,0.2848734866,,2.8,3.25,2.95,1,1.13238587756,1.0097847032,0.84037678547,,227.26333702466,2.35652937935827
Angers,Nice,0.6052643209,0.3098104778,0.381456602,0.3087329201,,2.48,3.5,3.2,3,0.768329984944,1.335098107,0.98794534432,,212.957437238814,2.32829281179824
Dijon,Lorient,49.930706133,0.3830545477,0.3295804616,0.2873649906,,3.2,3.65,2.39,2,1.22577455264,1.20296868484,0.686802327534,,173.39083614195,2.23902614090172
Nice,Lille,1.8276970915,0.3112229331,0.3808113672,0.3079656996,,4.25,3.68,1.99,2,1.322697465675,1.401385831296,0.612851742204,,234.716293678786,2.3705432387642
Nantes,PSG,-241.5371244,0.1650332243,0.1721184009,0.6628483747,,8,5.5,1.5,3,1.3202657944,0.94665120495,0.99427256205,,234.716293678786,2.3705432387642
Lille,Lyon,40.619803426,0.3664017688,0.3435915168,0.2900067143,,2.92,3.48,2.72,2,1.069893164896,1.195698478464,0.788818262896,,234.716293678786,2.3705432387642
Monaco,Bordeaux,49.003741651,0.3813332799,0.3310624334,0.2876042866,,1.88,4.1,4.6,1,0.716906566212,1.35735597694,1.32297971836,,314.328339703649,2.49738353858062
Nimes,Metz,18.666565091,0.3325591131,0.3687634328,0.298677454,,3.1,3.15,2.75,3,1.03093325061,1.16160481332,0.8213629985,,314.328339703649,2.49738353858062
Bordeaux,Montpellier,20.969284395,0.3357705097,0.3666388011,0.2975906891,,2.72,3.2,3.19,3,0.913295786384,1.17324416352,0.949314298229,,272.593876348896,2.43551609545407
PSG,Rennes,188.13817379,0.6823675049,0.0866000881,0.2310324069,,1.51,4.9,6.75,1,1.030374932399,0.42434043169,1.559468746575,,235.427602782011,2.37185738048334
Strasbourg,Marseille,-116.1006935,0.2236077445,0.3401391064,0.436253149,,2.67,3.15,3.1,3,0.597032677815,1.07143818516,1.3523847619,,235.427602782011,2.37185738048334
Brest,Lille,-83.67771951,0.2413459157,0.3679623236,0.3906917606,,4.6,4,1.78,1,1.11019121222,1.4718492944,0.695431333868,,300.156197358467,2.47734731471105
Lens,Reims,-21.14611458,0.287293809,0.3882234858,0.3244827051,,2.2,3.3,3.65,2,0.6320463798,1.28113750314,1.184361873615,,300.156197358467,2.47734731471105
Nimes,Angers,-13.80193228,0.2943806311,0.3868958858,0.318723483,,2.95,3.3,2.65,3,0.868422861745,1.27675642314,0.84461722995,,418.755419138741,2.62196044031194
Metz,Dijon,136.90343734,0.5827831935,0.1522152494,0.265001557,,2.17,3.3,4,2,1.264639529895,0.50231032302,1.060006228,,347.186586923324,2.54056293845806
Lorient,Nantes,-18.49437848,0.2897972546,0.3878508611,0.3223518842,,,,,3,0,0,0,,281.456790332739,2.44941173076657
Nice,Monaco,125.83812151,0.55695215,0.173135609,0.2699122409,,3.65,3.9,2,3,2.0328753475,0.6752288751,0.5398244818,,281.456790332739,2.44941173076657
Lyon,SaintEtienne,133.6494737,0.5753120821,0.1581372282,0.2665506896,,1.3,6.1,11,1,0.74790570673,0.96463709202,2.9320575856,,281.456790332739,2.44941173076657
Rennes,Bordeaux,122.1944548,0.5482147988,0.1804759405,0.2713092606,,1.97,3.6,4.5,3,1.079983153636,0.6497133858,1.2208916727,,281.456790332739,2.44941173076657
Monaco,PSG,-211.11551,0.1792825618,0.2163141418,0.6044032963,,6,5.3,1.5,1,1.0756953708,1.14646495154,0.90660494445,,331.487455672028,2.52046709824457
Brest,SaintEtienne,10.288979226,0.3214894746,0.3755093516,0.3030011737,,2.3,3.6,3.16,1,0.73942579158,1.35183366576,0.957483708892,,331.487455672028,2.52046709824457
Nantes,Metz,28.777512357,0.3472333121,0.3585430221,0.2942236657,,2.24,3.25,3.6,2,0.777802619104,1.165264821825,1.05920519652,,269.076437497173,2.42987566910159
Dijon,Lens,35.59614104,0.3579998625,0.3503296366,0.2916705008,,4.3,3.8,1.9,3,1.53939940875,1.33125261908,0.55417395152,,348.90356395828,2.54270540567485
Montpellier,Strasbourg,144.76788567,0.600339697,0.1387583395,0.2609019634,,2.25,3.4,4.4,1,1.35076431825,0.4717783543,1.14796863896,,348.90356395828,2.54270540567485
Angers,Lyon,-103.5831802,0.2301530759,0.3520408647,0.4178060593,,4.5,3.9,1.83,3,1.03568884155,1.37295937233,0.764585088519,,455.068943227972,2.65807719752583
Reims,Nimes,75.992516209,0.436941874,0.2809326034,0.2821255225,,1.84,3.75,4.4,3,0.80397304816,1.05349726275,1.241352299,,455.068943227972,2.65807719752583
Lille,Lorient,239.91175876,0.7513384211,0.0598380103,0.1888235685,,1.62,4,6.25,1,1.217168242182,0.2393520412,1.180147303125,,422.547292761358,2.62587532354809
Lens,Nantes,15.622111133,0.3284269435,0.3713918485,0.3001812079,,2.2,3.28,3.63,2,0.7225392757,1.21816526308,1.089657784677,,422.547292761358,2.62587532354809
Marseille,Nantes,95.520788046,0.4829289922,0.2384067242,0.2786642835,,2.14,3.4,4.1,1,1.033468043308,0.81058286228,1.14252356235,,568.700286742102,2.75488344722611
Strasbourg,Rennes,-68.62984536,0.2506372109,0.3772966373,0.3720661517,,3.25,3.2,2.32,2,0.814570935425,1.20734923936,0.863193471944,,551.779736768272,2.74176574766308
Lyon,Reims,124.57940373,0.5539447022,0.1756483139,0.2704069838,,1.4,5.2,8.15,1,0.77552258308,0.91337123228,2.20381691797,,725.645720659769,2.8607246384466
PSG,Bordeaux,273.76206408,0.7850804445,0.0525483558,0.1623711996,,1.18,8.25,15,2,0.92639492451,0.43352393535,2.435567994,,725.645720659769,2.8607246384466
Lorient,Montpellier,-50.97691024,0.2627387459,0.3849176452,0.3523436088,,3.9,3.6,1.95,3,1.02468110901,1.38570352272,0.68707003716,,725.645720659769,2.8607246384466
Monaco,Nimes,100.31322851,0.4946344808,0.2277131929,0.2776523262,,1.36,5.75,9,1,0.672702893888,1.309350859175,2.4988709358,,725.645720659769,2.8607246384466
Metz,Brest,89.580986284,0.4685918048,0.2516117301,0.279796465,,2.4,3.3,3.1,3,1.12462033152,0.83031870933,0.8673690415,,725.645720659769,2.8607246384466
Lens,Angers,-4.600534881,0.3039835774,0.3838749615,0.312141461,,2.2,3.25,3.55,3,0.66876387028,1.247593624875,1.10810218655,,688.29793400883,2.83777646597984
Nice,Dijon,202.62252344,0.7043521812,0.0762493687,0.21939845,,1.81,4,4.55,3,1.274877447972,0.3049974748,0.9982629475,,576.456484206457,2.76076652866054
SaintEtienne,Lille,-24.05928734,0.2846121803,0.3884977703,0.3268900493,,4.3,3.45,2.05,2,1.22383237529,1.340317307535,0.670124601065,,421.548796435481,2.62484785368455
Nimes,Marseille,-162.8923301,0.2012131833,0.2848765935,0.5139102231,,5.3,3.9,1.68,3,1.06642987149,1.11101871465,0.863369174808,,614.890983108979,2.78879812450549
Rennes,Lens,152.71309384,0.6172844729,0.1264426655,0.2562728615,,2.12,3.45,3.7,3,1.308643082548,0.436227195975,0.94820958755,,556.730374645921,2.74564491662084
Montpellier,PSG,-143.3183488,0.2102929311,0.3098404428,0.479866626,,4.8,4.2,1.72,3,1.00940606928,1.30132985976,0.82537059672,,426.231718808051,2.629645765394
Bordeaux,Brest,79.911524237,0.445869283,0.2726629009,0.281467816,,2.21,3.45,3.3,1,0.98537111543,0.940687008105,0.9288437928,,363.438753068847,2.56043123377727
Angers,Lorient,94.949335715,0.4815402361,0.2396812862,0.2787784776,,1.8,3.64,4.6,1,0.86677242498,0.872439881768,1.28238099696,,353.152246674242,2.54796197347866
Lille,Monaco,192.4998501,0.6892444683,0.0831809966,0.227574535,,2.6,3.45,2.8,1,1.79203561758,0.28697443827,0.637208698,,331.020596496078,2.51985501693676
Nantes,Strasbourg,65.291067787,0.4135829211,0.3024062319,0.2840108469,,2.22,3.35,3.25,3,0.918154084842,1.013060876865,0.923035252425,,331.020596496078,2.51985501693676
Dijon,SaintEtienne,-34.71010887,0.2753729013,0.3883506343,0.3362764643,,3.7,3.55,2.05,2,1.01887973481,1.378644751765,0.689366751815,,310.295156146089,2.49177499609514
SaintEtienne,Angers,30.049617664,0.3491873122,0.3570920848,0.2937206029,,2.36,3.4,3.1,2,0.824082056792,1.21411308832,0.91053386899,,464.816601980907,2.66728163147335
Reims,Nice,-18.06830082,0.2902052207,0.3877798751,0.3220149041,,2.42,3.4,3.05,2,0.702296634094,1.31845157534,0.982145457505,,628.423227551983,2.79825222890012
Metz,Lyon,-144.1380853,0.2099064265,0.3088433451,0.4812502283,,7,4.75,1.45,3,1.4693449855,1.467005889225,0.697812831035,,902.950080617538,2.95566374110906
Marseille,Monaco,123.4753439,0.5512971007,0.1778725382,0.270830361,,3.31,3.5,2.19,1,1.824793403317,0.6225538837,0.59311849059,,902.950080617538,2.95566374110906
Nice,Rennes,-18.2594903,0.2900219598,0.3878121116,0.3221659285,,3.15,3.12,2.35,3,0.91356917337,1.209973788192,0.757089931975,,902.950080617538,2.95566374110906
Lens,Montpellier,-16.78417507,0.2914445359,0.3875470949,0.3210083691,,2.5,3.16,2.9,3,0.72861133975,1.224648819884,0.93092427039,,767.266827667087,2.88494642213849
Brest,Reims,4.8185267415,0.3147523674,0.3791057922,0.3061418403,,2.48,3.25,3,1,0.780585871152,1.23209382465,0.9184255209,,648.239718337409,2.81173563719652
Nantes,Dijon,118.56933106,0.5394361597,0.1879695673,0.2725942729,,1.71,3.75,5,2,0.922435833087,0.704885877375,1.3629713645,,546.239528002296,2.7373831241672
Strasbourg,Metz,22.350536074,0.3377330959,0.3653073647,0.2969595393,,1.9,3.45,4.3,2,0.64169288221,1.260310408215,1.27692601899,,503.380031637033,2.70189598371562
Lorient,Nimes,-19.843217,0.2885162521,0.3880552195,0.3234285283,,1.95,3.55,3.9,1,0.562606691595,1.377596029225,1.26137126037,,703.460437684978,2.8472396779211
Lille,Bordeaux,162.54328987,0.6370647355,0.1130012638,0.2499340006,,1.61,3.7,6.3,1,1.025674224155,0.41810467606,1.57458420378,,703.460437684978,2.8472396779211
PSG,Lyon,132.16924807,0.5718768891,0.1608966709,0.2672264399,,1.56,5,5.5,3,0.892127946996,0.8044833545,1.46974541945,,703.460437684978,2.8472396779211
Montpellier,Metz,111.98256905,0.5233288481,0.2019967085,0.2746744433,,1.65,3.95,5.6,3,0.863492599365,0.797886998575,1.53817688248,,998.521524049968,2.99935743092468
Reims,Nantes,40.13429993,0.3655720888,0.3442680863,0.2901598248,,2.37,3.25,3.1,1,0.866405850456,1.118871280475,0.89949545688,,1477.93292216958,3.16965472350895
Angers,Strasbourg,58.321295735,0.399268327,0.3153266444,0.2854050285,,2.37,3.4,3.05,3,0.94626593499,1.07211059096,0.870485336925,,1311.86969766995,3.11789070059358
Nimes,Nice,-69.156759,0.2502974446,0.3770120634,0.3726904919,,4.1,3.8,1.88,3,1.02621952286,1.43264584092,0.700658124772,,1196.59279807283,3.07794638462784
PSG,Lorient,344.68623605,0.837904246,0.0468887716,0.1152069823,,1.15,8.5,17,1,0.9635898829,0.3985545586,1.9585186991,,1196.59279807283,3.07794638462784
Dijon,Lille,-111.9677969,0.2257332161,0.3442207352,0.4300460486,,7,4.5,1.45,3,1.5801325127,1.5489933084,0.62356677047,,1196.59279807283,3.07794638462784
Bordeaux,SaintEtienne,17.931577105,0.3315497941,0.3694167224,0.2990334834,,2.3,3.25,3.25,3,0.76256452643,1.2006043478,0.97185882105,,1196.59279807283,3.07794638462784
Rennes,Marseille,-60.85540115,0.2557873457,0.3811199201,0.3630927341,,2.3,3.2,3.47,1,0.58831089511,1.21958374432,1.259931787327,,1022.10292751101,3.00949463219719
Lyon,Brest,241.03373424,0.7525747043,0.0595086373,0.1879166583,,1.29,6.1,10,2,0.970821368547,0.36300268753,1.879166583,,870.466678073068,2.93975215074803
Monaco,Lens,118.58127985,0.5394652153,0.1879445792,0.2725902054,,1.58,4.4,5.5,3,0.852355040174,0.82695614848,1.4992461297,,870.466678073068,2.93975215074803
Marseille,Reims,90.745918297,0.4713849322,0.2490319777,0.27958309,,1.85,3.4,4.7,2,0.87206212457,0.84670872418,1.314040523,,1258.01478099631,3.09968574386555
Metz,Lens,8.5914219354,0.3193588606,0.3766923518,0.3039487875,,3.35,3.2,2.34,1,1.06985218301,1.20541552576,0.71124016275,,1171.87929715393,3.06888288192136
Nice,Lyon,-102.8290497,0.2305582619,0.3527131315,0.4167286065,,6.2,4.6,1.52,3,1.42946122378,1.6224804049,0.63342748188,,997.651877809833,2.9989790243325
SaintEtienne,Nimes,95.529035152,0.4829490472,0.2383883266,0.2786626261,,1.5,4.6,6.75,2,0.7244235708,1.09658630236,1.880972726175,,997.651877809833,2.9989790243325
Dijon,Monaco,-9.709357326,0.298547014,0.3857445948,0.3157083911,,6.6,4.85,1.48,3,1.9704102924,1.87086128478,0.467248418828,,997.651877809833,2.9989790243325
Nantes,Angers,-18.92069802,0.2893906578,0.3879187885,0.3226905536,,2.5,3.25,3.1,2,0.7234766445,1.260736062625,1.00034071616,,997.651877809833,2.9989790243325
Brest,Montpellier,12.06518652,0.3237584056,0.374206028,0.3020355663,,2.7,3.4,2.75,2,0.87414769512,1.2723004952,0.830597807325,,1370.42445398613,3.13685509961922
Strasbourg,Bordeaux,7.247223106,0.3176975211,0.3775861212,0.3047163576,,2.15,3.3,3.6,3,0.683049670365,1.24603419996,1.09697888736,,1922.88214385508,3.28395266653596
Bordeaux,Reims,-11.15088928,0.2970609033,0.3861846498,0.3167544468,,2.32,3.25,3.5,3,0.689181295656,1.25510011185,1.1086405638,,1612.78453332839,3.20757634988303
Lille,PSG,-79.85622274,0.2436290653,0.3705643319,0.3858066027,,3.6,3.5,2.19,2,0.87706463508,1.29697516165,0.844916459913,,1347.1368780168,3.12941172515674
Lorient,Rennes,-131.560459,0.2159185641,0.323622261,0.4604591748,,4.2,3.6,1.9,3,0.90685796922,1.1650401396,0.87487243212,,1909.15301212834,3.28084073701597
Lens,Brest,64.125425427,0.4111371705,0.3046306932,0.2842321362,,2.1,3.7,3.6,1,0.86338805805,1.12713356484,1.02323569032,,1683.81995337081,3.22629565163044
