Toulouse,Caen,2,0,,,,2.35,3.23,3.79,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,09/12/17,,,2.23,,3.06,,3.56
Amiens,Lyon,1,2,,,,5.75,4.2,1.7,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10/12/17,,,5.24,,3.96,,1.64
Marseille,SaintEtienne,3,0,,,,1.6,4.5,7,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10/12/17,,,1.53,,4.23,,6.07
Nantes,Nice,1,2,,,,2.24,3.32,3.89,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10/12/17,,,2.15,,3.15,,3.64
SaintEtienne,Monaco,0,4,,,,4.77,3.82,2,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15/12/17,,,4.46,,3.67,,1.8
Caen,Guingamp,0,0,,,,2.21,3.4,3.78,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16/12/17,,,2.14,,3.23,,3.57
Dijon,Lille,3,0,,,,2.37,3.36,3.4,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16/12/17,,,2.29,,3.2,,3.25
Montpellier,Metz,1,3,,,,1.5,4.43,8.62,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16/12/17,,,1.46,,4.15,,7.76
Rennes,PSG,1,4,,,,15,7,1.27,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16/12/17,,,11.75,,6.24,,1.24
Strasbourg,Toulouse,2,1,,,,2.23,3.43,3.8,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16/12/17,,,2.14,,3.24,,3.55
Troyes,Amiens,1,0,,,,2.5,3.25,3.59,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16/12/17,,,2.29,,3.11,,3.34
Lyon,Marseille,2,0,,,,2.11,3.88,3.6,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17/12/17,,,2.03,,3.64,,3.44
Nantes,Angers,1,0,,,,2.11,3.4,4.6,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17/12/17,,,2.02,,3.18,,4.07
Nice,Bordeaux,1,0,,,,2.33,3.41,3.45,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17/12/17,,,2.25,,3.26,,3.27
Amiens,Nantes,0,1,,,,2.93,3.15,2.82,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20/12/17,,,2.79,,3.04,,2.73
Angers,Dijon,2,1,,,,2.29,3.35,3.74,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20/12/17,,,2.19,,3.24,,3.45
Bordeaux,Montpellier,0,2,,,,2.16,3.31,4.13,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20/12/17,,,2.09,,3.2,,3.8
Guingamp,SaintEtienne,2,1,,,,2.02,3.38,4.65,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20/12/17,,,1.96,,3.25,,4.23
Lille,Nice,1,1,,,,2.7,3.32,2.99,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20/12/17,,,2.54,,3.2,,2.87
Marseille,Troyes,3,1,,,,1.33,5.97,11.5,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20/12/17,,,1.3,,5.44,,9.88
Metz,Strasbourg,3,0,,,,3.1,3.36,2.6,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20/12/17,,,2.91,,3.23,,2.49
Monaco,Rennes,2,1,,,,1.45,5.2,8.6,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20/12/17,,,1.4,,4.77,,7.66
PSG,Caen,3,1,,,,1.1,14.6,51,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20/12/17,,,1.07,,12.12,,28.72
Toulouse,Lyon,1,2,,,,4.75,3.9,1.87,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20/12/17,,,4.37,,3.68,,1.81
Strasbourg,Guingamp,0,2,,,,2.65,3.32,3.11,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12/01/18,,,2.5,,3.21,,2.92
Caen,Lille,0,1,,,,2.63,3.06,3.34,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13/01/18,,,2.5,,2.94,,3.17
Dijon,Metz,1,1,,,,1.96,3.7,4.47,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13/01/18,,,1.88,,3.52,,4.16
Montpellier,Monaco,0,0,,,,3.7,3.4,2.27,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13/01/18,,,3.43,,3.28,,2.18
Nice,Amiens,1,0,,,,1.75,4.03,6.5,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13/01/18,,,1.61,,3.77,,5.89
Rennes,Marseille,0,3,,,,4.4,3.57,2.2,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13/01/18,,,3.99,,3.38,,1.97
Troyes,Bordeaux,0,1,,,,3.45,3.28,2.6,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13/01/18,,,3.23,,3.16,,2.34
Lyon,Angers,1,1,,,,1.5,4.75,7.7,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14/01/18,,,1.45,,4.49,,6.79
Nantes,PSG,0,1,,,,13,6.5,1.29,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14/01/18,,,11.39,,5.89,,1.25
SaintEtienne,Toulouse,2,0,,,,2.35,3.27,4,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14/01/18,,,2.2,,3.11,,3.55
Bordeaux,Caen,0,2,,,,1.91,3.52,5.11,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16/01/18,,,1.84,,3.39,,4.61
Marseille,Strasbourg,2,0,,,,1.32,6.33,11.53,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16/01/18,,,1.28,,5.83,,10.06
Monaco,Nice,2,2,,,,1.78,4.06,5.2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16/01/18,,,1.72,,3.84,,4.74
Amiens,Montpellier,1,1,,,,3.79,3.07,2.4,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17/01/18,,,3.57,,2.96,,2.29
Angers,Troyes,3,1,,,,1.88,3.63,5.03,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17/01/18,,,1.81,,3.44,,4.73
Guingamp,Lyon,0,2,,,,3.4,3.51,2.3,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17/01/18,,,3.24,,3.39,,2.22
Lille,Rennes,1,2,,,,2.2,3.34,4.16,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17/01/18,,,2.12,,3.19,,3.73
Metz,SaintEtienne,3,0,,,,2.62,3.33,3.03,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17/01/18,,,2.51,,3.2,,2.92
PSG,Dijon,8,0,,,,1.11,14.6,38.05,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17/01/18,,,1.08,,12.2,,24.98
Toulouse,Nantes,1,1,,,,2.86,3.08,3.01,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17/01/18,,,2.68,,2.96,,2.9
Caen,Marseille,0,2,,,,4.91,3.68,1.91,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19/01/18,,,4.51,,3.51,,1.82
Amiens,Guingamp,3,1,,,,3.2,3.22,2.63,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20/01/18,,,3.03,,3.08,,2.5
Montpellier,Toulouse,2,1,,,,1.82,3.52,5.75,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20/01/18,,,1.77,,3.37,,5.16
Nantes,Bordeaux,0,1,,,,2.1,3.37,4.75,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20/01/18,,,1.94,,3.22,,4.37
Rennes,Angers,1,0,,,,2.21,3.35,3.98,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20/01/18,,,2.13,,3.19,,3.66
Strasbourg,Dijon,3,2,,,,2.2,3.59,4.35,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20/01/18,,,1.99,,3.42,,3.84
Troyes,Lille,1,0,,,,2.75,3.19,2.93,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20/01/18,,,2.66,,3.05,,2.84
Lyon,PSG,2,1,,,,7.5,5.31,1.46,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21/01/18,,,6.58,,5,,1.42
Monaco,Metz,3,1,,,,1.37,6.25,10.02,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21/01/18,,,1.32,,5.5,,8.56
Nice,SaintEtienne,1,0,,,,1.7,4.1,6.68,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21/01/18,,,1.59,,3.89,,5.9
Dijon,Rennes,2,1,,,,2.72,3.46,2.84,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26/01/18,,,2.6,,3.33,,2.71
Angers,Amiens,1,0,,,,1.96,3.37,5,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27/01/18,,,1.89,,3.26,,4.52
Guingamp,Nantes,0,3,,,,2.5,3.2,3.49,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27/01/18,,,2.39,,3.05,,3.22
Metz,Nice,2,1,,,,3.6,3.41,2.5,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27/01/18,,,3.28,,3.26,,2.25
PSG,Montpellier,4,0,,,,1.18,9.17,22,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27/01/18,,,1.15,,7.94,,17.59
SaintEtienne,Caen,2,1,,,,2.12,3.4,4.33,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27/01/18,,,2.05,,3.19,,3.92
Toulouse,Troyes,1,0,,,,2.11,3.38,4.5,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27/01/18,,,2.01,,3.22,,4.02
Bordeaux,Lyon,3,1,,,,3.68,3.6,2.19,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28/01/18,,,3.42,,3.44,,2.11
Lille,Strasbourg,2,1,,,,2.2,3.39,3.85,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28/01/18,,,2.13,,3.24,,3.58
Marseille,Monaco,2,2,,,,2.1,3.78,4.1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28/01/18,,,1.93,,3.61,,3.79
Marseille,Metz,6,3,,,,1.3,6.7,13,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,02/02/18,,,1.26,,6.04,,10.93
Amiens,SaintEtienne,0,2,,,,2.6,3.25,3.19,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,03/02/18,,,2.51,,3.06,,3.03
Lille,PSG,0,3,,,,21,8.5,1.2,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,03/02/18,,,16.31,,7.35,,1.17
Montpellier,Angers,2,1,,,,2.09,3.39,4.6,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,03/02/18,,,1.97,,3.16,,4.28
Nice,Toulouse,0,1,,,,2,3.64,4.85,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,03/02/18,,,1.9,,3.45,,4.21
Strasbourg,Bordeaux,0,2,,,,3.32,3.31,2.65,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,03/02/18,,,3.11,,3.13,,2.42
Caen,Nantes,3,2,,,,2.92,3.2,2.91,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,04/02/18,,,2.76,,3,,2.77
Monaco,Lyon,3,2,,,,2.5,3.72,3.11,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,04/02/18,,,2.32,,3.5,,2.94
Rennes,Guingamp,0,1,,,,2.07,3.6,4.2,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,04/02/18,,,1.98,,3.36,,3.95
SaintEtienne,Marseille,2,2,,,,4.4,3.85,1.94,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,09/02/18,,,4.09,,3.65,,1.86
Angers,Monaco,0,4,,,,3.25,3.36,2.48,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10/02/18,,,3.11,,3.21,,2.36
Bordeaux,Amiens,3,2,,,,1.6,4.52,9,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10/02/18,,,1.47,,4.07,,7.6
Dijon,Nice,3,2,,,,2.82,3.51,2.78,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10/02/18,,,2.71,,3.3,,2.61
Guingamp,Caen,0,0,,,,2.22,3.4,4.01,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10/02/18,,,2.11,,3.21,,3.71
Metz,Montpellier,0,1,,,,3.38,3.36,2.5,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10/02/18,,,3.22,,3.14,,2.34
Toulouse,PSG,0,1,,,,17,7.65,1.25,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10/02/18,,,14.68,,6.75,,1.19
Lyon,Rennes,0,2,,,,1.56,4.74,7,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11/02/18,,,1.51,,4.34,,6.11
Nantes,Lille,2,2,,,,1.92,3.57,5.18,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11/02/18,,,1.84,,3.32,,4.7
Strasbourg,Troyes,2,1,,,,2.01,3.58,4.5,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11/02/18,,,1.93,,3.39,,4.13
Monaco,Dijon,4,0,,,,1.35,6.36,11,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16/02/18,,,1.3,,5.64,,9.32
Amiens,Toulouse,0,0,,,,2.77,3.23,2.98,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17/02/18,,,2.66,,3.04,,2.86
Angers,SaintEtienne,0,1,,,,2.6,3.23,3.3,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17/02/18,,,2.47,,3.07,,3.08
Caen,Rennes,2,2,,,,2.6,3.29,3.21,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17/02/18,,,2.47,,3.13,,3.02
Montpellier,Guingamp,1,1,,,,1.83,3.69,5.64,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17/02/18,,,1.76,,3.47,,5.01
PSG,Strasbourg,5,2,,,,1.1,17,46,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17/02/18,,,1.06,,12.67,,30.76
Troyes,Metz,1,0,,,,2.32,3.56,3.5,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17/02/18,,,2.22,,3.28,,3.35
Lille,Lyon,2,2,,,,4.39,3.78,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18/02/18,,,4.11,,3.54,,1.88
Marseille,Bordeaux,1,0,,,,1.7,4.2,6.06,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18/02/18,,,1.63,,3.94,,5.25
Nice,Nantes,1,1,,,,2.39,3.36,3.6,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18/02/18,,,2.26,,3.15,,3.39
Troyes,Dijon,0,0,,,,2.6,3.37,3.1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20/02/18,,,2.48,,3.25,,2.92
Strasbourg,Montpellier,0,0,,,,3.35,3.27,2.65,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23/02/18,,,3.15,,3.09,,2.43
Dijon,Caen,2,0,,,,2.37,3.47,3.4,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24/02/18,,,2.27,,3.27,,3.24
Guingamp,Metz,2,2,,,,2.18,3.55,4.1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24/02/18,,,2.05,,3.35,,3.71
Lille,Angers,1,2,,,,2.43,3.26,3.59,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24/02/18,,,2.3,,3.08,,3.36
Nantes,Amiens,0,1,,,,1.75,3.79,6.5,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24/02/18,,,1.66,,3.61,,5.72
Rennes,Troyes,2,0,,,,1.78,3.85,5.77,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24/02/18,,,1.69,,3.64,,5.24
Toulouse,Monaco,3,3,,,,4.56,3.71,1.98,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24/02/18,,,4.16,,3.52,,1.88
Bordeaux,Nice,0,0,,,,2.19,3.4,4.07,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25/02/18,,,2.08,,3.23,,3.73
Lyon,SaintEtienne,1,1,,,,1.6,4.95,7,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25/02/18,,,1.48,,4.51,,6.22
PSG,Marseille,3,0,,,,1.31,7.23,12,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25/02/18,,,1.25,,6.36,,10.27
Monaco,Bordeaux,2,1,,,,1.69,4.14,6,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,02/03/18,,,1.64,,3.88,,5.39
Nice,Lille,2,1,,,,1.9,3.77,6,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,02/03/18,,,1.72,,3.53,,5.36
Amiens,Rennes,0,2,,,,3.42,3.16,2.6,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,03/03/18,,,3.18,,3.04,,2.44
Angers,Guingamp,3,0,,,,2.2,3.44,4.38,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,03/03/18,,,2.01,,3.24,,4.05
Metz,Toulouse,1,1,,,,2.85,3.27,2.87,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,03/03/18,,,2.7,,3.13,,2.75
SaintEtienne,Dijon,2,2,,,,1.8,3.89,5.5,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,03/03/18,,,1.74,,3.64,,4.96
Troyes,PSG,0,2,,,,12,5.92,1.34,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,03/03/18,,,10.1,,5.46,,1.3
Caen,Strasbourg,2,0,,,,2.28,3.36,3.8,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,04/03/18,,,2.15,,3.22,,3.57
Marseille,Nantes,1,1,,,,1.59,4.51,7,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,04/03/18,,,1.53,,4.13,,6.33
Montpellier,Lyon,1,1,,,,3.01,3.41,2.64,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,04/03/18,,,2.89,,3.21,,2.53
Strasbourg,Monaco,1,3,,,,5.62,4.15,1.75,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,09/03/18,,,5.13,,3.91,,1.66
Bordeaux,Angers,0,0,,,,2,3.5,4.75,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10/03/18,,,1.9,,3.33,,4.4
Dijon,Amiens,1,1,,,,1.91,3.72,4.99,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10/03/18,,,1.83,,3.48,,4.53
Lille,Montpellier,1,1,,,,3.18,3.2,2.71,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10/03/18,,,3,,3.02,,2.57
Nantes,Troyes,1,0,,,,1.74,3.74,6.25,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10/03/18,,,1.67,,3.55,,5.82
PSG,Metz,5,0,,,,1.13,14,29,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10/03/18,,,1.09,,11.34,,22.16
Rennes,SaintEtienne,1,1,,,,2.4,3.31,3.5,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10/03/18,,,2.28,,3.17,,3.32
Guingamp,Nice,2,5,,,,2.93,3.35,2.78,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11/03/18,,,2.78,,3.16,,2.64
Lyon,Caen,1,0,,,,1.5,4.78,7.5,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11/03/18,,,1.45,,4.51,,6.9
Toulouse,Marseille,1,2,,,,4.39,3.57,2.07,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11/03/18,,,3.98,,3.41,,1.96
PSG,Angers,2,1,,,,1.11,15.72,36.15,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14/03/18,,,1.08,,12.08,,25.6
Monaco,Lille,2,1,,,,1.33,6.52,13,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16/03/18,,,1.27,,5.93,,10.94
Amiens,Troyes,1,1,,,,2.27,3.38,3.84,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17/03/18,,,2.15,,3.18,,3.64
Angers,Caen,3,0,,,,2.01,3.55,4.75,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17/03/18,,,1.93,,3.29,,4.29
Bordeaux,Rennes,0,2,,,,2.14,3.5,4.2,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17/03/18,,,2.03,,3.29,,3.85
Montpellier,Dijon,2,2,,,,1.7,3.94,6.5,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17/03/18,,,1.63,,3.73,,5.72
Toulouse,Strasbourg,2,2,,,,2.14,3.43,4.3,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17/03/18,,,2.04,,3.23,,3.93
Marseille,Lyon,2,3,,,,2.1,3.81,4.11,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18/03/18,,,1.96,,3.6,,3.74
Metz,Nantes,1,1,,,,3.63,3.32,2.34,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18/03/18,,,3.44,,3.13,,2.25
Nice,PSG,1,2,,,,10,6,1.39,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18/03/18,,,8.48,,5.34,,1.34
SaintEtienne,Guingamp,2,0,,,,1.8,3.8,5.77,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18/03/18,,,1.72,,3.55,,5.21
Dijon,Marseille,1,3,,,,4.9,4.14,1.82,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31/03/18,,,4.51,,3.9,,1.74
Caen,Montpellier,1,3,,,,3.21,3.1,2.72,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,01/04/18,,,2.99,,2.99,,2.57
Guingamp,Bordeaux,2,1,,,,3.06,3.2,2.78,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,01/04/18,,,2.87,,3.06,,2.61
Lille,Amiens,0,1,,,,2.18,3.33,4.07,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,01/04/18,,,2.11,,3.18,,3.75
Lyon,Toulouse,2,0,,,,1.43,5.22,9,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,01/04/18,,,1.38,,4.81,,7.85
Nantes,SaintEtienne,0,3,,,,2.31,3.2,3.83,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,01/04/18,,,2.22,,3.11,,3.55
Strasbourg,Metz,2,2,,,,1.97,3.82,4.34,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,01/04/18,,,1.88,,3.58,,4.1
Troyes,Nice,0,2,,,,3.44,3.38,2.36,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,01/04/18,,,3.24,,3.25,,2.27
Rennes,Monaco,1,1,,,,3.5,3.67,2.29,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,04/04/18,,,3.29,,3.42,,2.18
SaintEtienne,PSG,1,1,,,,11,5.78,1.39,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,06/04/18,,,8.46,,5.32,,1.34
Amiens,Caen,3,0,,,,2.49,3.13,3.53,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,07/04/18,,,2.39,,3.01,,3.31
Angers,Strasbourg,1,1,,,,1.88,3.72,4.97,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,07/04/18,,,1.81,,3.53,,4.59
Bordeaux,Lille,2,1,,,,1.76,3.85,5.75,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,07/04/18,,,1.7,,3.59,,5.36
Guingamp,Troyes,4,0,,,,1.94,3.63,4.75,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,07/04/18,,,1.86,,3.45,,4.46
Monaco,Nantes,2,1,,,,1.57,4.5,7.04,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,07/04/18,,,1.51,,4.21,,6.42
Toulouse,Dijon,0,1,,,,1.97,3.65,4.6,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,07/04/18,,,1.9,,3.45,,4.25
Marseille,Montpellier,0,0,,,,1.7,4.2,6.3,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,08/04/18,,,1.63,,3.95,,5.39
Metz,Lyon,0,5,,,,7.01,4.92,1.53,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,08/04/18,,,6.27,,4.48,,1.49
Nice,Rennes,1,1,,,,2.03,3.69,4.33,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,08/04/18,,,1.96,,3.46,,3.97
Angers,Nice,1,1,,,,2.64,3.37,3.12,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13/04/18,,,2.48,,3.21,,2.94
Lille,Guingamp,2,2,,,,2.45,3.33,3.32,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14/04/18,,,2.35,,3.2,,3.16
Lyon,Amiens,3,0,,,,1.26,6.99,17,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14/04/18,,,1.22,,6.24,,13.38
Nantes,Dijon,1,1,,,,1.8,3.88,5.5,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14/04/18,,,1.73,,3.67,,4.92
Rennes,Metz,1,2,,,,1.5,4.95,8.08,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14/04/18,,,1.43,,4.56,,7.14
Strasbourg,SaintEtienne,0,1,,,,3.35,3.49,2.38,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14/04/18,,,3.19,,3.28,,2.28
Montpellier,Bordeaux,1,3,,,,2.14,3.31,4.35,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15/04/18,,,2.05,,3.19,,3.92
PSG,Monaco,7,1,,,,1.34,6.4,10.5,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15/04/18,,,1.29,,5.79,,9.18
Troyes,Marseille,2,3,,,,6.25,4.1,1.69,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15/04/18,,,5.41,,3.89,,1.63
Dijon,Lyon,2,5,,,,8.03,5.16,1.5,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20/04/18,,,7.17,,4.78,,1.42
Nantes,Rennes,1,1,,,,2.46,3.25,3.68,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20/04/18,,,2.31,,3.11,,3.37
Amiens,Strasbourg,3,1,,,,2.65,3.36,3.15,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21/04/18,,,2.52,,3.16,,2.93
